path_kind,dim,method,runs,final_mse_mean,final_mse_std,final_mse_median,final_mse_q25,final_mse_q75,final_mse_ci_low,final_mse_ci_high,query_averaged_mse_mean,query_averaged_mse_std,query_averaged_mse_median,query_averaged_mse_q25,query_averaged_mse_q75,query_averaged_mse_ci_low,query_averaged_mse_ci_high,tail_mse_mean,tail_mse_std,tail_mse_median,tail_mse_q25,tail_mse_q75,tail_mse_ci_low,tail_mse_ci_high,queries_to_threshold_mean,queries_to_threshold_std,queries_to_threshold_median,queries_to_threshold_q25,queries_to_threshold_q75,queries_to_threshold_ci_low,queries_to_threshold_ci_high,mean_gradient_cosine_mean,mean_gradient_cosine_std,mean_gradient_cosine_median,mean_gradient_cosine_q25,mean_gradient_cosine_q75,mean_gradient_cosine_ci_low,mean_gradient_cosine_ci_high,updates_mean,updates_std,updates_median,updates_q25,updates_q75,updates_ci_low,updates_ci_high,maximum_gradient_norm_mean,maximum_gradient_norm_std,maximum_gradient_norm_median,maximum_gradient_norm_q25,maximum_gradient_norm_q75,maximum_gradient_norm_ci_low,maximum_gradient_norm_ci_high,failed_mean,failed_std,failed_median,failed_q25,failed_q75,failed_ci_low,failed_ci_high
linear,100,Gaussian-m5,30,0.0012627625977495247,0.00026369584505863937,0.0012191665043285403,0.0010601647163149444,0.0014554268336427125,0.0011776414935013584,0.0013553284795754601,0.0267062224117811,0.0022945055375457727,0.02690803483301231,0.025073024890163907,0.02820812152948948,0.025911430361803094,0.027510572102903294,0.001243387575069962,0.00014985980403824784,0.0012538161501970345,0.001119396399998358,0.0013662022525361987,0.0011940615055237387,0.0012977597117077785,1213.3333333333333,115.17103722764658,1200.0,1150.0,1287.5,1173.3333333333333,1255.0,0.20397042574576554,0.0019471032282088368,0.20409364713590233,0.2027686652834889,0.2052611680081065,0.20328677669440628,0.20464279913993313,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,19.47784342066623,3.1280788142129516,19.084655391339293,17.520666992052888,21.12451733957098,18.373548912561095,20.592351901104966,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linear,100,SPSA-m1,30,0.0011021047112332945,0.0002020047897908305,0.0010668904211481767,0.0009219959178231956,0.001247550449326476,0.0010335393642224933,0.0011720414847805978,0.02587292409688415,0.002350089802312583,0.025596972598122877,0.024151509743764822,0.0276941631960195,0.025057400666639636,0.02670552578480514,0.0011016424510718527,0.00010182060533084984,0.0010837078714577221,0.0010355007404928205,0.0011811987926170506,0.001064527943165525,0.0011372587586945821,1191.6666666666667,95.66764787834344,1175.0,1150.0,1250.0,1158.3333333333333,1226.6666666666667,0.07985556435072075,0.000933234476709174,0.07963771340004502,0.0794069368666729,0.08030568685258647,0.07953068925102263,0.0801987879929412,5000.0,0.0,5000.0,5000.0,5000.0,5000.0,5000.0,70.97750051139701,11.157709245618262,69.49084257532968,63.077242592635656,79.10260226002411,67.23394016250253,75.05401532076374,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linear,200,CoordinateCentral,30,0.15005375335984186,0.0006077371289406367,0.1499959273018506,0.1495370002214672,0.15051880319102467,0.14984109312213748,0.1502689137902855,0.28460186331004317,0.0004067159079609798,0.28472631594457426,0.2844032578269448,0.2848658894552237,0.28445018778043557,0.2847386144926674,0.15968980946361053,0.000524350312684612,0.15965334719247887,0.15934983321304477,0.16005655817822295,0.15951010565033472,0.1598865051309164,,,,,,,,0.9934826463727133,0.00010278077223301004,0.9934637019378045,0.9934141330234959,0.9935571813212974,0.993444967133606,0.9935175469786066,25.0,0.0,25.0,25.0,25.0,25.0,25.0,3.1435094043004006,0.006243606799285284,3.1444563471271887,3.1402323431297225,3.1472327124267965,3.141236698705793,3.1456764397951003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linear,200,FirstOrderReference,30,1.167971788532487e-06,4.30756595923134e-22,1.1679717885324867e-06,1.1679717885324867e-06,1.1679717885324867e-06,1.167971788532487e-06,1.167971788532487e-06,0.0025060318242408255,8.821895084505784e-19,0.0025060318242408263,0.0025060318242408263,0.0025060318242408263,0.0025060318242408255,0.0025060318242408255,1.1679717885325082e-06,0.0,1.1679717885325082e-06,1.1679717885325082e-06,1.1679717885325082e-06,1.1679717885325082e-06,1.1679717885325082e-06,50.0,0.0,50.0,50.0,50.0,50.0,50.0,0.999194835827314,0.0,0.999194835827314,0.999194835827314,0.999194835827314,0.999194835827314,0.999194835827314,10000.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,3.1437918066968353,4.516810283266961e-16,3.143791806696835,3.143791806696835,3.143791806696835,3.1437918066968353,3.1437918066968353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linear,200,Gaussian-m1,30,0.004088183713269525,0.0005269311016422567,0.003960711217422823,0.0037526538791426457,0.004550544577034364,0.003910767160831948,0.004280565612767455,0.053595609835452626,0.002670704653254843,0.05268927531010846,0.05196552487392272,0.054506087218372225,0.052721909448495065,0.05456801785939608,0.004054827623667544,0.0003206493982742539,0.003975956377584586,0.0038036034832589554,0.00432986553228335,0.003946256324119775,0.004167342823848803,2608.3333333333335,175.71692229722552,2600.0,2512.5,2737.5,2548.3333333333335,2668.375,0.05565574568819262,0.0005730482086698637,0.05573089041262376,0.055335464225409844,0.055945269661663424,0.055465471433772846,0.05585379758729098,5000.0,0.0,5000.0,5000.0,5000.0,5000.0,5000.0,112.15342329370226,16.792431144533463,107.35846732887356,99.23221419061086,117.42490346459059,106.52280784937987,117.9194227537093,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linear,200,Gaussian-m20,30,0.009872353878365447,0.0011790650997805,0.009589451535517025,0.008975577676208848,0.010488658374702229,0.00947068380479333,0.010300963125073328,0.06866852470000355,0.004052595379523446,0.06860879791019263,0.06532345854851054,0.07185935753466488,0.06727555506869373,0.07001802596103626,0.01045276518641219,0.0009499072039280403,0.010598119235412401,0.009863082841949667,0.011137357001220309,0.010112805710340154,0.010762646079851413,5812.5,1583.808408259684,5425.0,4900.0,5912.5,5278.571428571428,6393.080357142856,0.29766639139593404,0.0032913317206371873,0.2972424319701762,0.29577301555883695,0.2990956785599671,0.2965260614977661,0.29885380802198286,250.0,0.0,250.0,250.0,250.0,250.0,250.0,11.717979098458898,1.1708159819214545,11.699623578793164,10.854796855927777,12.297051470151434,11.311437876814201,12.132667485917988,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linear,200,Gaussian-m5,30,0.00409344917713597,0.00044884882911674673,0.0040027129054507156,0.003740969939793546,0.004450789781881749,0.003931884174500021,0.00425496323599811,0.05510441191282097,0.004452226709946353,0.054907972208368655,0.05144312265505221,0.058208208127376884,0.053561005773325905,0.056644487075075335,0.004174566458866298,0.00032330184024522216,0.004129859064424356,0.003951795436775232,0.004442333858899252,0.0040662800414799005,0.0042884287692435364,2661.6666666666665,245.8915282765165,2675.0,2550.0,2787.5,2576.6666666666665,2751.6666666666665,0.14698121077599102,0.001433555110005852,0.14710124764342805,0.1466797704922212,0.14792718339842958,0.14644379760294593,0.14747110778235745,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,28.357829406544408,2.9087937939130226,28.167395582554896,25.601364327170472,30.601271783249302,27.3564022555786,29.39741735416122,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linear,200,SPSA-m1,30,0.003891810746453736,0.00047891997499430997,0.0037751133058219685,0.0035856426667752106,0.004248277730317302,0.0037301678261004337,0.004069393230677333,0.05350552662713871,0.003361749868634388,0.05324898159733293,0.05164847133236883,0.05508242936438669,0.0523633074531386,0.05471938819264329,0.003945659590217461,0.0003819597934595859,0.0039977560569852445,0.0036286363618950306,0.004270679075751344,0.00380338005789193,0.004074990730854118,2558.3333333333335,176.69539996224037,2550.0,2450.0,2650.0,2496.6666666666665,2623.3333333333335,0.05637330213014155,0.0007478811058175154,0.05644932077523731,0.0559540412037315,0.056903179255597264,0.0561151072468594,0.05662896830948677,5000.0,0.0,5000.0,5000.0,5000.0,5000.0,5000.0,109.42357482652133,13.901422806197045,107.70071028702944,100.00152918149183,118.64247680532797,104.62279547041712,114.43697918434691,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stationary,5,CoordinateCentral,30,2.8354858371562246e-06,1.6153940323470148e-06,2.6858342976826823e-06,1.6798951866257167e-06,3.428217893977597e-06,2.291654690445748e-06,3.4226084267595352e-06,0.005141829575840131,1.1742026144664274e-05,0.005139537648492508,0.005135867904936142,0.005148117370182634,0.005137895509035237,0.0051460183384569496,2.227392747359816e-06,4.6434108909083335e-07,2.2849998772774817e-06,1.9004936542706494e-06,2.481833871256657e-06,2.0768444561059868e-06,2.3967725120462623e-06,350.0,0.0,350.0,350.0,350.0,350.0,350.0,0.2906772021333263,0.008092223860877032,0.2914898609375386,0.2843367491436304,0.29554420806787457,0.28788656836925314,0.2935549577670054,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,3.272727784095778,0.007123035520626001,3.2731165204717323,3.2677325317778627,3.276543368384367,3.270307064750248,3.2753764751080907,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stationary,5,FirstOrderReference,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002509887250700254,0.0,0.002509887250700254,0.002509887250700254,0.002509887250700254,0.002509887250700254,0.002509887250700254,6.217873426294718e-287,0.0,6.217873426294718e-287,6.217873426294718e-287,6.217873426294718e-287,6.217873426294718e-287,6.217873426294718e-287,50.0,0.0,50.0,50.0,50.0,50.0,50.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,10000.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,3.2733657862972754,4.516810283266961e-16,3.273365786297275,3.273365786297275,3.273365786297275,3.2733657862972754,3.2733657862972754,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stationary,5,Gaussian-m1,30,6.9024033213758106e-06,3.5557888736637233e-06,6.799877174782465e-06,3.9926159960129745e-06,9.053311161929046e-06,5.650918563524168e-06,8.166468424902036e-06,0.0026249011507010695,0.00020108932454979272,0.0025734665010526863,0.0025187234755903853,0.002619855541955637,0.0025675450230809947,0.0027049924539689647,6.533491089776745e-06,6.715705751500418e-07,6.732829128637469e-06,6.006531637551793e-06,6.97346564570788e-06,6.292011081487379e-06,6.765208002317882e-06,80.0,31.07277331329327,100.0,50.0,100.0,69.95833333333333,91.66666666666667,0.2792835022081806,0.0038402273259827203,0.279436556818128,0.27687107174441716,0.2821002465088781,0.2779316029760975,0.28058958523682354,5000.0,0.0,5000.0,5000.0,5000.0,5000.0,5000.0,10.07909520167256,1.7530062649242109,9.78108364149534,9.124697286534047,11.154963302212959,9.484538050607428,10.720273236966225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stationary,5,Gaussian-m20,30,4.29382140524304e-06,3.574174871919097e-06,3.240726456688001e-06,1.8453607029460199e-06,5.3565955933616146e-06,3.1669916658914057e-06,5.619559212937616e-06,0.004957679542596006,0.0012132392514114985,0.004950289568688711,0.004134205395704443,0.005511452855282638,0.004526870425564213,0.00540598294267573,4.354613228889755e-06,8.411474802051968e-07,4.1409849617995786e-06,3.6467608334730875e-06,4.696791118606523e-06,4.077696428882878e-06,4.663007003044729e-06,278.3333333333333,81.66725310603422,275.0,200.0,350.0,250.0,306.6666666666667,0.5504771782170237,0.013828016678442329,0.5478648668719622,0.5396756244882513,0.5595055546540364,0.5457676467204193,0.5552238364732116,250.0,0.0,250.0,250.0,250.0,250.0,250.0,3.5364624992117952,0.7216592589456524,3.4753181689043986,2.998911768142711,4.009905831019512,3.2867811087673773,3.784536080207213,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stationary,5,Gaussian-m5,30,2.6029349969107667e-06,1.7405014210517324e-06,1.9526642223366236e-06,1.4451921544783905e-06,3.2747516596251675e-06,2.0677466401762022e-06,3.2145790614662805e-06,0.002739782703732581,0.00019810199775462779,0.0026931489444820362,0.002601373551496512,0.002818275645250294,0.0026720501375991257,0.0028178427286963204,2.7704460813817226e-06,2.8682245765729126e-07,2.7641244992707485e-06,2.6255590109700387e-06,2.9580432183910473e-06,2.6706830847245293e-06,2.868562569439317e-06,93.33333333333333,25.370813170246244,100.0,100.0,100.0,85.0,101.66666666666667,0.5293633720914076,0.008129602261068512,0.5297135319354842,0.5239378220397283,0.533102039439999,0.5264745586438213,0.5321452379213264,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,4.7950351364619745,1.3724040750392288,4.8606531514364395,3.6105382923329032,5.456308352169705,4.335057448342308,5.268316704856867,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stationary,5,SPSA-m1,30,1.4287264484324186e-06,1.2581107420540637e-06,9.502414747875572e-07,6.881059193949907e-07,1.6746635683459137e-06,1.03634125497185e-06,1.9460287352418023e-06,0.0025794737074129976,0.00010886786224561036,0.0025322775912626477,0.002512477069706065,0.002586658950555339,0.002544717865736847,0.0026193462279029273,1.2913884537056483e-06,1.4656542115719633e-07,1.307263439892639e-06,1.1942244618138395e-06,1.3605040762928912e-06,1.2402584315245026e-06,1.3432020329723947e-06,66.66666666666667,23.973165074269204,50.0,50.0,100.0,58.333333333333336,75.0,0.28033633386886625,0.004827870368337163,0.28065648004435817,0.27694767081168903,0.28397066604312426,0.2786570995604653,0.2820998063496831,5000.0,0.0,5000.0,5000.0,5000.0,5000.0,5000.0,10.618569958241785,1.7843605891680596,10.647918709844296,9.237942113424133,12.247338382046529,10.007089374813516,11.248659180795165,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stationary,10,CoordinateCentral,30,4.465399569531756e-06,2.391748073998114e-06,4.1574144275022805e-06,2.748203156547985e-06,5.718079938126281e-06,3.63800261713315e-06,5.335328389123959e-06,0.0100919782271363,1.77434088840611e-05,0.01008770302136371,0.010082229628345922,0.010097952471360612,0.010086004012704961,0.010098105738033934,4.614323783476748e-06,9.819222626401582e-07,4.56216506044104e-06,3.977415417533814e-06,5.125298123637379e-06,4.275733068896869e-06,4.975855217660999e-06,600.0,0.0,600.0,600.0,600.0,600.0,600.0,0.3414699253764996,0.006146431193720091,0.3413728875427658,0.3373140615362652,0.3447903029574316,0.3393650759921381,0.34361548282581755,500.0,0.0,500.0,500.0,500.0,500.0,500.0,3.3821374311792036,0.0063890500988227385,3.3821893839258586,3.3767881094704952,3.3869307859104474,3.3799497310395337,3.3844052440934287,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stationary,10,FirstOrderReference,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002505923596343597,8.821895084505784e-19,0.002505923596343598,0.002505923596343598,0.002505923596343598,0.002505923596343597,0.002505923596343597,2.771561095535411e-287,0.0,2.7715610955354113e-287,2.7715610955354113e-287,2.7715610955354113e-287,2.771561095535411e-287,2.771561095535411e-287,50.0,0.0,50.0,50.0,50.0,50.0,50.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,10000.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,3.382340412218412,0.0,3.382340412218412,3.382340412218412,3.382340412218412,3.382340412218412,3.382340412218412,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stationary,10,Gaussian-m1,30,1.3152367893599017e-05,1.0115617266124354e-05,1.2300452484846144e-05,6.649895098720347e-06,1.494911191745194e-05,9.876010372095103e-06,1.6875763699222903e-05,0.0032088760031646194,0.0004327065770394473,0.00312718889240742,0.0029248185431103337,0.003421843483394635,0.0030584831394308187,0.0033655353236124895,1.1723441833206799e-05,1.2322857482801928e-06,1.1927399180931273e-05,1.1239478778561854e-05,1.2585423511910158e-05,1.1293017480895334e-05,1.2141764123134319e-05,133.33333333333334,33.044727612563335,150.0,100.0,150.0,121.66666666666667,145.0,0.1987559771083218,0.00278950966563569,0.19917688865454458,0.19708311190652286,0.20079589393014724,0.19767393591084925,0.199703676253537,5000.0,0.0,5000.0,5000.0,5000.0,5000.0,5000.0,18.120902817781666,3.4679247092013226,17.52219080360292,16.013389527075795,19.850199581338934,16.949353160189723,19.35941954930792,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stationary,10,Gaussian-m20,30,1.8606594207178976e-05,1.0600170394947862e-05,1.651087717180064e-05,8.77711121087433e-06,2.588982222245531e-05,1.507816991404352e-05,2.2382237727407387e-05,0.006405900429354864,0.0014909621226163797,0.006337444819557494,0.005489043865847025,0.0075555444898650174,0.005893794026873381,0.006926841554411402,1.820985514221976e-05,2.6087071648992545e-06,1.8248511388759723e-05,1.7017469614051866e-05,1.954193505017909e-05,1.7346732801249697e-05,1.914107290115235e-05,268.3333333333333,53.309980519490956,250.0,250.0,300.0,248.33333333333334,286.6666666666667,0.5678601150891827,0.009583576803136424,0.5694187385687337,0.563449709450281,0.5725411304682737,0.5643069654495072,0.571276366482321,250.0,0.0,250.0,250.0,250.0,250.0,250.0,4.209040338411012,0.8913512337616636,4.058392030337319,3.73120532100784,4.510718332414822,3.9023648543811817,4.526201970980559,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stationary,10,Gaussian-m5,30,3.7456350535522894e-06,1.8962860910681072e-06,3.54067891645659e-06,2.4697791020216657e-06,5.030587603140643e-06,3.103421070491794e-06,4.4111982501595645e-06,0.003633877915970818,0.0007447379289616884,0.0034520519847326923,0.003168892314035484,0.003976337828719813,0.0034008553285603685,0.00391705203697842,4.07874262324866e-06,4.4342571206348343e-07,4.115883156237333e-06,3.706254392591853e-06,4.389680798531545e-06,3.926598847902943e-06,4.238229343148499e-06,163.33333333333334,31.9841914974746,150.0,150.0,200.0,153.33333333333334,175.0,0.3772407437711802,0.007497645692626919,0.37546601720616185,0.37159117455299223,0.3796519912698454,0.37471674399987176,0.3799164990945088,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,6.381622877753277,1.5985499076155036,6.322662951905794,5.203176458574665,6.901914509808996,5.8496745603148055,6.969453944705098,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stationary,10,SPSA-m1,30,1.0152813309779733e-06,4.6916809048566436e-07,9.426774920009243e-07,7.682538146553071e-07,1.3079832334670947e-06,8.493512636286063e-07,1.1886650619495218e-06,0.003325352355516743,0.0006145153756780873,0.0031780801540872454,0.0028456013287481105,0.003485819126467291,0.003135217184316157,0.003551236934877106,1.2004501748601561e-06,9.363518926125973e-08,1.1792713031209996e-06,1.1315239855152529e-06,1.27192384670727e-06,1.16737630572412e-06,1.2339099206284228e-06,126.66666666666667,31.440511241492825,150.0,100.0,150.0,116.66666666666667,138.33333333333334,0.19869129376847186,0.00285387719947342,0.19879884612630186,0.19703290376730984,0.20048947404999248,0.19771177723321035,0.19963750629299795,5000.0,0.0,5000.0,5000.0,5000.0,5000.0,5000.0,15.319403920138829,2.3466730355955883,15.07146312179933,13.465730190090703,17.090258447108976,14.50741412296362,16.123454974061953,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stationary,20,CoordinateCentral,30,8.04002027423125e-06,2.4158272078869717e-06,7.303068109405185e-06,6.180992050930531e-06,9.809120658769712e-06,7.2659786553997705e-06,8.925945600320456e-06,0.02156319055098904,4.270825327437374e-05,0.021566020413277633,0.021534354516835563,0.02158717207637342,0.02154800168465977,0.021578518574160918,8.44495048343437e-06,1.3289323012806685e-06,8.202969540799697e-06,7.298608821190508e-06,9.256931847583969e-06,8.001797458052084e-06,8.931182549964206e-06,1320.0,24.91364395612199,1300.0,1300.0,1350.0,1311.6666666666667,1328.3333333333333,0.44614715095695584,0.0059634166420182285,0.4469084074424398,0.441906298752781,0.45075891443246985,0.4440565489609789,0.4483248078672809,250.0,0.0,250.0,250.0,250.0,250.0,250.0,3.0149395365138782,0.007121239572145912,3.015744938396665,3.0097132042190786,3.0187163084703674,3.0125994091164947,3.0175038691362444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stationary,20,FirstOrderReference,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025107012439038634,4.410947542252892e-19,0.002510701243903864,0.002510701243903864,0.002510701243903864,0.0025107012439038634,0.0025107012439038634,6.564144829611648e-287,0.0,6.564144829611647e-287,6.564144829611647e-287,6.564144829611647e-287,6.564144829611648e-287,6.564144829611648e-287,50.0,0.0,50.0,50.0,50.0,50.0,50.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,10000.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,3.0139374681374407,4.516810283266961e-16,3.0139374681374402,3.0139374681374402,3.0139374681374402,3.0139374681374407,3.0139374681374407,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stationary,20,Gaussian-m1,30,1.9421252545168482e-05,7.56907700076476e-06,1.826468094630497e-05,1.4754849121855388e-05,2.3089212918389485e-05,1.683012743589647e-05,2.201778900150636e-05,0.005498119447302181,0.0014348774901306567,0.005502055647807235,0.0045559803263418895,0.0062312747263855335,0.0050394313853023235,0.006000790763592532,2.349448204230992e-05,1.5840231776655363e-06,2.3493060098314658e-05,2.2892569377154705e-05,2.4562799858057774e-05,2.289916310270467e-05,2.407068365071552e-05,251.66666666666666,46.39287499794244,250.0,250.0,300.0,235.0,266.6666666666667,0.14102642273642668,0.001870440028702826,0.14092686896081008,0.14001243931894797,0.1417642715162221,0.14041457321046108,0.1416584142360528,5000.0,0.0,5000.0,5000.0,5000.0,5000.0,5000.0,24.520535545189407,4.0142771454876405,25.00153918209905,22.197253819896204,27.467218972606197,23.099223449369628,25.805817535977905,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stationary,20,Gaussian-m20,30,9.43862292978882e-06,3.6848516465914634e-06,9.581305079647705e-06,7.006992879116587e-06,1.1895275299221576e-05,8.172674162115622e-06,1.0728068308103885e-05,0.009099182054502475,0.0017087273254023537,0.008742708844341744,0.008232387740622325,0.009718065488954368,0.008506560671355733,0.009725243935778807,1.1222355261569866e-05,1.1639390337191517e-06,1.1273307906436098e-05,1.0304711120752597e-05,1.1887225387112313e-05,1.0828337387487e-05,1.1641515157742095e-05,393.3333333333333,76.26330673412338,400.0,350.0,437.5,366.6666666666667,418.3333333333333,0.5697316568865888,0.006405622751382821,0.5696199096202619,0.5651200046951232,0.5739189917679315,0.5674397813516029,0.5720291878000298,250.0,0.0,250.0,250.0,250.0,250.0,250.0,4.41841546136935,0.9907572053771707,4.454900332202001,3.6509615152076282,5.1779308670595015,4.084574298671533,4.776143635007418,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stationary,20,Gaussian-m5,30,3.797022653629482e-05,1.8135225357051015e-05,3.500425513725274e-05,2.623252929487246e-05,4.449563061636417e-05,3.190805118145985e-05,4.467352052889099e-05,0.007514614573527,0.001887087708991163,0.007640466923933092,0.006366863060311278,0.00876246686022762,0.0068850342368446775,0.008187562490740949,3.401782379080482e-05,4.247724359000281e-06,3.331836172583766e-05,3.173390613322411e-05,3.560177961929622e-05,3.262224425010182e-05,3.5631047781546845e-05,303.3333333333333,57.13464637233658,300.0,250.0,350.0,283.3333333333333,323.3333333333333,0.38104863810587347,0.004216850841382452,0.3808968494808039,0.3773330999630798,0.38373021113394223,0.3796548661450313,0.3825508310068319,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,8.137267865316463,1.5708519505927536,7.985208760041386,7.053885667031695,8.750838661661586,7.568673311773208,8.688344348380562,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stationary,20,SPSA-m1,30,1.0033052208055011e-05,3.714011017000227e-06,9.377641167430445e-06,7.39806799369323e-06,1.25856278473765e-05,8.848999238236063e-06,1.1368331538884325e-05,0.00531456270546619,0.0008463152790085772,0.00515191105578069,0.004794772083500499,0.005811608358519882,0.005007320881416276,0.005605815064960791,1.0607811231051684e-05,9.767484351310355e-07,1.0401657513746321e-05,9.97734455605077e-06,1.1328870971573705e-05,1.026813460429154e-05,1.09421481685046e-05,243.33333333333334,40.9653624363343,250.0,200.0,250.0,230.0,256.70833333333314,0.14093906396117373,0.0020448790905612225,0.1409620220217946,0.13991963331187776,0.1419669376091252,0.14023464973545402,0.1416958672976766,5000.0,0.0,5000.0,5000.0,5000.0,5000.0,5000.0,25.396303383806757,5.389162813016712,24.017543080998955,21.760607704987265,27.714338210414937,23.614349767437293,27.311780632037888,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stationary,50,CoordinateCentral,30,5.6945702465156374e-05,1.4300878499575737e-05,5.5567786677210995e-05,4.5419715789048056e-05,6.722639381602249e-05,5.2356033139378196e-05,6.20388747664645e-05,0.05962243341267821,0.0001099127639621573,0.05963547365723278,0.05959608584544821,0.05968059913137888,0.059581525196719665,0.05966070405042983,0.00011518410127784895,1.9471770458856023e-05,0.00011229642964375209,9.940854346499646e-05,0.00013370564684172615,0.00010839727910640007,0.00012216223057616465,3603.3333333333335,18.25741858350553,3600.0,3600.0,3600.0,3600.0,3610.0,0.6980115426434196,0.004575353203775259,0.6978852138552813,0.6950512778487641,0.7010567775776319,0.6964642552439376,0.6995973139588675,100.0,0.0,100.0,100.0,100.0,100.0,100.0,2.9589119136036817,0.007530764709786002,2.9592611247043825,2.9538755393200318,2.9642883461353606,2.9562216495144695,2.9613774427682378,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stationary,50,FirstOrderReference,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025133976756326884,4.410947542252892e-19,0.002513397675632688,0.002513397675632688,0.002513397675632688,0.0025133976756326884,0.0025133976756326884,4.877655796989735e-287,0.0,4.877655796989734e-287,4.877655796989734e-287,4.877655796989734e-287,4.877655796989735e-287,4.877655796989735e-287,50.0,0.0,50.0,50.0,50.0,50.0,50.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,10000.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,2.957079720621665,0.0,2.957079720621665,2.957079720621665,2.957079720621665,2.957079720621665,2.957079720621665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stationary,50,Gaussian-m1,30,5.8063740318071084e-05,1.3320303861255506e-05,5.873865373902194e-05,4.7183686092008997e-05,6.493622767956786e-05,5.343370685021698e-05,6.257892474636248e-05,0.013807277185186347,0.0019297600250485565,0.013704177068987486,0.012787352328466147,0.014675470800598306,0.013075304005364836,0.01445250595890238,5.588476178999412e-05,4.061180691533928e-06,5.605312182952512e-05,5.23946020802954e-05,5.814575194217525e-05,5.4437269325236755e-05,5.727236169792203e-05,601.6666666666666,59.427343836001114,600.0,550.0,637.5,581.6666666666666,621.708333333333,0.09001462567194848,0.0010544894725531152,0.08992642489445872,0.08933710958301411,0.0908745317186849,0.08965343095836886,0.09040072899655471,5000.0,0.0,5000.0,5000.0,5000.0,5000.0,5000.0,40.97214248058936,6.075889788143484,40.206397430706105,36.18695992078722,45.11318732494141,38.84368583731222,43.241014481702706,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stationary,50,Gaussian-m20,30,1.9270814190145138e-05,4.3343985651621485e-06,1.904733034996432e-05,1.575306991333706e-05,2.2440963897840687e-05,1.7808065526729865e-05,2.0805847328355126e-05,0.01804453838714929,0.0026803188018382383,0.01798905439826999,0.0163182140359265,0.01983135520110524,0.01714218577081344,0.01902138447319766,1.894184789536756e-05,1.5836569874720874e-06,1.893573017836249e-05,1.798750660622586e-05,1.995908955198645e-05,1.8401746685907358e-05,1.947033471901637e-05,873.3333333333334,98.02650357071221,850.0,800.0,950.0,839.9583333333334,908.3333333333334,0.3798511637822614,0.005608430082133072,0.37979951427238867,0.37599837745782033,0.38557955531431504,0.377818474292556,0.38174451405018395,250.0,0.0,250.0,250.0,250.0,250.0,250.0,6.032133111374618,1.2126832627934652,5.7440260869075095,5.183880008444695,6.643537924708207,5.616600173427853,6.467040079620327,0.0,0.0,0.0,0.0,0.0,0.0,0.0
