case_id,sweep,x_value,dim,condition_number,learning_rate,gradient_noise,drift_per_step,seed,tail_empirical_mse,tail_exact_mse,empirical_exact_ratio,final_empirical_mse,final_exact_mse
eta_drift_0p05,eta_drift,0.05,20,5.0,0.05,0.0,0.01,1002,0.006928312398954698,0.006928312398954763,0.9999999999999906,0.006928312398954816,0.006928312398954762
eta_drift_0p05,eta_drift,0.05,20,5.0,0.05,0.0,0.01,1003,0.006928312398954698,0.006928312398954763,0.9999999999999906,0.006928312398954816,0.006928312398954762
eta_drift_0p05,eta_drift,0.05,20,5.0,0.05,0.0,0.01,1004,0.006928312398954698,0.006928312398954763,0.9999999999999906,0.006928312398954816,0.006928312398954762
eta_drift_0p05,eta_drift,0.05,20,5.0,0.05,0.0,0.01,1005,0.006928312398954698,0.006928312398954763,0.9999999999999906,0.006928312398954816,0.006928312398954762
eta_drift_0p05,eta_drift,0.05,20,5.0,0.05,0.0,0.01,1006,0.006928312398954698,0.006928312398954763,0.9999999999999906,0.006928312398954816,0.006928312398954762
eta_drift_0p05,eta_drift,0.05,20,5.0,0.05,0.0,0.01,1007,0.006928312398954698,0.006928312398954763,0.9999999999999906,0.006928312398954816,0.006928312398954762
eta_drift_0p05,eta_drift,0.05,20,5.0,0.05,0.0,0.01,1008,0.006928312398954698,0.006928312398954763,0.9999999999999906,0.006928312398954816,0.006928312398954762
eta_drift_0p05,eta_drift,0.05,20,5.0,0.05,0.0,0.01,1009,0.006928312398954698,0.006928312398954763,0.9999999999999906,0.006928312398954816,0.006928312398954762
eta_drift_0p05,eta_drift,0.05,20,5.0,0.05,0.0,0.01,1010,0.006928312398954698,0.006928312398954763,0.9999999999999906,0.006928312398954816,0.006928312398954762
eta_drift_0p05,eta_drift,0.05,20,5.0,0.05,0.0,0.01,1011,0.006928312398954698,0.006928312398954763,0.9999999999999906,0.006928312398954816,0.006928312398954762
eta_drift_0p05,eta_drift,0.05,20,5.0,0.05,0.0,0.01,1012,0.006928312398954698,0.006928312398954763,0.9999999999999906,0.006928312398954816,0.006928312398954762
eta_drift_0p05,eta_drift,0.05,20,5.0,0.05,0.0,0.01,1013,0.006928312398954698,0.006928312398954763,0.9999999999999906,0.006928312398954816,0.006928312398954762
eta_drift_0p05,eta_drift,0.05,20,5.0,0.05,0.0,0.01,1014,0.006928312398954698,0.006928312398954763,0.9999999999999906,0.006928312398954816,0.006928312398954762
eta_drift_0p05,eta_drift,0.05,20,5.0,0.05,0.0,0.01,1015,0.006928312398954698,0.006928312398954763,0.9999999999999906,0.006928312398954816,0.006928312398954762
eta_drift_0p05,eta_drift,0.05,20,5.0,0.05,0.0,0.01,1016,0.006928312398954698,0.006928312398954763,0.9999999999999906,0.006928312398954816,0.006928312398954762
eta_drift_0p05,eta_drift,0.05,20,5.0,0.05,0.0,0.01,1017,0.006928312398954698,0.006928312398954763,0.9999999999999906,0.006928312398954816,0.006928312398954762
eta_drift_0p05,eta_drift,0.05,20,5.0,0.05,0.0,0.01,1018,0.006928312398954698,0.006928312398954763,0.9999999999999906,0.006928312398954816,0.006928312398954762
eta_drift_0p05,eta_drift,0.05,20,5.0,0.05,0.0,0.01,1019,0.006928312398954698,0.006928312398954763,0.9999999999999906,0.006928312398954816,0.006928312398954762
eta_drift_0p05,eta_drift,0.05,20,5.0,0.05,0.0,0.01,1020,0.006928312398954698,0.006928312398954763,0.9999999999999906,0.006928312398954816,0.006928312398954762
eta_drift_0p05,eta_drift,0.05,20,5.0,0.05,0.0,0.01,1021,0.006928312398954698,0.006928312398954763,0.9999999999999906,0.006928312398954816,0.006928312398954762
eta_drift_0p05,eta_drift,0.05,20,5.0,0.05,0.0,0.01,1022,0.006928312398954698,0.006928312398954763,0.9999999999999906,0.006928312398954816,0.006928312398954762
eta_drift_0p05,eta_drift,0.05,20,5.0,0.05,0.0,0.01,1023,0.006928312398954698,0.006928312398954763,0.9999999999999906,0.006928312398954816,0.006928312398954762
eta_drift_0p05,eta_drift,0.05,20,5.0,0.05,0.0,0.01,1024,0.006928312398954698,0.006928312398954763,0.9999999999999906,0.006928312398954816,0.006928312398954762
eta_drift_0p05,eta_drift,0.05,20,5.0,0.05,0.0,0.01,1025,0.006928312398954698,0.006928312398954763,0.9999999999999906,0.006928312398954816,0.006928312398954762
eta_drift_0p05,eta_drift,0.05,20,5.0,0.05,0.0,0.01,1026,0.006928312398954698,0.006928312398954763,0.9999999999999906,0.006928312398954816,0.006928312398954762
eta_drift_0p05,eta_drift,0.05,20,5.0,0.05,0.0,0.01,1027,0.006928312398954698,0.006928312398954763,0.9999999999999906,0.006928312398954816,0.006928312398954762
eta_drift_0p05,eta_drift,0.05,20,5.0,0.05,0.0,0.01,1028,0.006928312398954698,0.006928312398954763,0.9999999999999906,0.006928312398954816,0.006928312398954762
eta_drift_0p05,eta_drift,0.05,20,5.0,0.05,0.0,0.01,1029,0.006928312398954698,0.006928312398954763,0.9999999999999906,0.006928312398954816,0.006928312398954762
eta_drift_0p05,eta_drift,0.05,20,5.0,0.05,0.0,0.01,1030,0.006928312398954698,0.006928312398954763,0.9999999999999906,0.006928312398954816,0.006928312398954762
eta_noise_0p09,eta_noise,0.09,20,5.0,0.09,0.02,0.0,1001,0.00017104387916525596,0.00016751228881789015,1.0210825747310106,0.00014097926557040866,0.00016751228881789015
eta_noise_0p09,eta_noise,0.09,20,5.0,0.09,0.02,0.0,1002,0.0001587620270474187,0.00016751228881789015,0.9477634636108146,0.0001614604817169773,0.00016751228881789015
eta_noise_0p09,eta_noise,0.09,20,5.0,0.09,0.02,0.0,1003,0.00015720702795877118,0.00016751228881789015,0.9384805680118056,0.00011923484127072634,0.00016751228881789015
eta_noise_0p09,eta_noise,0.09,20,5.0,0.09,0.02,0.0,1004,0.0001671338103472228,0.00016751228881789015,0.9977405928046341,3.556372613147177e-05,0.00016751228881789015
eta_noise_0p09,eta_noise,0.09,20,5.0,0.09,0.02,0.0,1005,0.00016823962469654494,0.00016751228881789015,1.0043419851987427,0.00010499583834485407,0.00016751228881789015
eta_noise_0p09,eta_noise,0.09,20,5.0,0.09,0.02,0.0,1006,0.00014695120699950492,0.00016751228881789015,0.877256277951416,0.00017145318902773242,0.00016751228881789015
eta_noise_0p09,eta_noise,0.09,20,5.0,0.09,0.02,0.0,1007,0.00016059829828280698,0.00016751228881789015,0.9587254727168126,9.673367773230338e-05,0.00016751228881789015
eta_noise_0p09,eta_noise,0.09,20,5.0,0.09,0.02,0.0,1008,0.0001643562247901747,0.00016751228881789015,0.9811592089751304,0.0002044688267591963,0.00016751228881789015
eta_noise_0p09,eta_noise,0.09,20,5.0,0.09,0.02,0.0,1009,0.0001625581179869597,0.00016751228881789015,0.9704250305103506,0.00013605007407364143,0.00016751228881789015
eta_noise_0p09,eta_noise,0.09,20,5.0,0.09,0.02,0.0,1010,0.00017298502439478335,0.00016751228881789015,1.0326706513027402,0.0001360709022492601,0.00016751228881789015
eta_noise_0p09,eta_noise,0.09,20,5.0,0.09,0.02,0.0,1011,0.00015343708708766187,0.00016751228881789015,0.9159751094707443,0.00018153225954604358,0.00016751228881789015
eta_noise_0p09,eta_noise,0.09,20,5.0,0.09,0.02,0.0,1012,0.00016467308460753457,0.00016751228881789015,0.9830507706008232,0.00014302334286430435,0.00016751228881789015
eta_noise_0p09,eta_noise,0.09,20,5.0,0.09,0.02,0.0,1013,0.00017477324328147483,0.00016751228881789015,1.0433458017607196,0.0001128445815104849,0.00016751228881789015
eta_noise_0p09,eta_noise,0.09,20,5.0,0.09,0.02,0.0,1014,0.000162329966924681,0.00016751228881789015,0.9690630345404505,0.00017092222019124092,0.00016751228881789015
eta_noise_0p09,eta_noise,0.09,20,5.0,0.09,0.02,0.0,1015,0.0001721753168368259,0.00016751228881789015,1.0278369309609585,0.0002447639433458883,0.00016751228881789015
eta_noise_0p09,eta_noise,0.09,20,5.0,0.09,0.02,0.0,1016,0.00017838965917044267,0.00016751228881789015,1.064934760484216,0.00014816669057844597,0.00016751228881789015
eta_noise_0p09,eta_noise,0.09,20,5.0,0.09,0.02,0.0,1017,0.00017293638741692452,0.00016751228881789015,1.0323803025874188,0.0002549983313413945,0.00016751228881789015
eta_noise_0p09,eta_noise,0.09,20,5.0,0.09,0.02,0.0,1018,0.00017393645002481878,0.00016751228881789015,1.0383503876179054,0.00011581851216287775,0.00016751228881789015
eta_noise_0p09,eta_noise,0.09,20,5.0,0.09,0.02,0.0,1019,0.00018511724489589243,0.00016751228881789015,1.105096504872794,9.703445682117943e-05,0.00016751228881789015
eta_noise_0p09,eta_noise,0.09,20,5.0,0.09,0.02,0.0,1020,0.00015955534328866507,0.00016751228881789015,0.9524993325243414,0.00017461934329634346,0.00016751228881789015
eta_noise_0p09,eta_noise,0.09,20,5.0,0.09,0.02,0.0,1021,0.00016142360113542532,0.00016751228881789015,0.9636522924650376,0.0001672533679156745,0.00016751228881789015
eta_noise_0p09,eta_noise,0.09,20,5.0,0.09,0.02,0.0,1022,0.00015469568208281056,0.00016751228881789015,0.9234885582095228,0.00019216525100430905,0.00016751228881789015
eta_noise_0p09,eta_noise,0.09,20,5.0,0.09,0.02,0.0,1023,0.00018967809876714194,0.00016751228881789015,1.1323234856718434,9.922252522603415e-05,0.00016751228881789015
eta_noise_0p09,eta_noise,0.09,20,5.0,0.09,0.02,0.0,1024,0.00019600311053884748,0.00016751228881789015,1.1700819797879483,0.0003047561890809236,0.00016751228881789015
eta_noise_0p09,eta_noise,0.09,20,5.0,0.09,0.02,0.0,1025,0.00017611002455394923,0.00016751228881789015,1.0513260000011464,0.00013264999314025055,0.00016751228881789015
eta_noise_0p09,eta_noise,0.09,20,5.0,0.09,0.02,0.0,1026,0.00017887370920311276,0.00016751228881789015,1.0678243994240573,0.00021290762379275402,0.00016751228881789015
eta_noise_0p09,eta_noise,0.09,20,5.0,0.09,0.02,0.0,1027,0.00017329000291989365,0.00016751228881789015,1.0344912850440764,0.00012753752937279278,0.00016751228881789015
eta_noise_0p09,eta_noise,0.09,20,5.0,0.09,0.02,0.0,1028,0.00016006019353758706,0.00016751228881789015,0.9555131427497562,0.0002470127952392551,0.00016751228881789015
eta_noise_0p09,eta_noise,0.09,20,5.0,0.09,0.02,0.0,1029,0.00017446599387680638,0.00016751228881789015,1.041511611524071,0.00011613002077645018,0.00016751228881789015
eta_noise_0p09,eta_noise,0.09,20,5.0,0.09,0.02,0.0,1030,0.00015584910350443913,0.00016751228881789015,0.93037415108016,0.00019165993141455104,0.00016751228881789015
eta_drift_0p09,eta_drift,0.09,20,5.0,0.09,0.0,0.01,1001,0.0021383680243687395,0.002138368024368755,0.9999999999999927,0.002138368024368796,0.002138368024368755
eta_drift_0p09,eta_drift,0.09,20,5.0,0.09,0.0,0.01,1002,0.0021383680243687395,0.002138368024368755,0.9999999999999927,0.002138368024368796,0.002138368024368755
eta_drift_0p09,eta_drift,0.09,20,5.0,0.09,0.0,0.01,1003,0.0021383680243687395,0.002138368024368755,0.9999999999999927,0.002138368024368796,0.002138368024368755
eta_drift_0p09,eta_drift,0.09,20,5.0,0.09,0.0,0.01,1004,0.0021383680243687395,0.002138368024368755,0.9999999999999927,0.002138368024368796,0.002138368024368755
eta_drift_0p09,eta_drift,0.09,20,5.0,0.09,0.0,0.01,1005,0.0021383680243687395,0.002138368024368755,0.9999999999999927,0.002138368024368796,0.002138368024368755
eta_drift_0p09,eta_drift,0.09,20,5.0,0.09,0.0,0.01,1006,0.0021383680243687395,0.002138368024368755,0.9999999999999927,0.002138368024368796,0.002138368024368755
eta_drift_0p09,eta_drift,0.09,20,5.0,0.09,0.0,0.01,1007,0.0021383680243687395,0.002138368024368755,0.9999999999999927,0.002138368024368796,0.002138368024368755
eta_drift_0p09,eta_drift,0.09,20,5.0,0.09,0.0,0.01,1008,0.0021383680243687395,0.002138368024368755,0.9999999999999927,0.002138368024368796,0.002138368024368755
eta_drift_0p09,eta_drift,0.09,20,5.0,0.09,0.0,0.01,1009,0.0021383680243687395,0.002138368024368755,0.9999999999999927,0.002138368024368796,0.002138368024368755
eta_drift_0p09,eta_drift,0.09,20,5.0,0.09,0.0,0.01,1010,0.0021383680243687395,0.002138368024368755,0.9999999999999927,0.002138368024368796,0.002138368024368755
eta_drift_0p09,eta_drift,0.09,20,5.0,0.09,0.0,0.01,1011,0.0021383680243687395,0.002138368024368755,0.9999999999999927,0.002138368024368796,0.002138368024368755
eta_drift_0p09,eta_drift,0.09,20,5.0,0.09,0.0,0.01,1012,0.0021383680243687395,0.002138368024368755,0.9999999999999927,0.002138368024368796,0.002138368024368755
eta_drift_0p09,eta_drift,0.09,20,5.0,0.09,0.0,0.01,1013,0.0021383680243687395,0.002138368024368755,0.9999999999999927,0.002138368024368796,0.002138368024368755
eta_drift_0p09,eta_drift,0.09,20,5.0,0.09,0.0,0.01,1014,0.0021383680243687395,0.002138368024368755,0.9999999999999927,0.002138368024368796,0.002138368024368755
eta_drift_0p09,eta_drift,0.09,20,5.0,0.09,0.0,0.01,1015,0.0021383680243687395,0.002138368024368755,0.9999999999999927,0.002138368024368796,0.002138368024368755
eta_drift_0p09,eta_drift,0.09,20,5.0,0.09,0.0,0.01,1016,0.0021383680243687395,0.002138368024368755,0.9999999999999927,0.002138368024368796,0.002138368024368755
eta_drift_0p09,eta_drift,0.09,20,5.0,0.09,0.0,0.01,1017,0.0021383680243687395,0.002138368024368755,0.9999999999999927,0.002138368024368796,0.002138368024368755
eta_drift_0p09,eta_drift,0.09,20,5.0,0.09,0.0,0.01,1018,0.0021383680243687395,0.002138368024368755,0.9999999999999927,0.002138368024368796,0.002138368024368755
eta_drift_0p09,eta_drift,0.09,20,5.0,0.09,0.0,0.01,1019,0.0021383680243687395,0.002138368024368755,0.9999999999999927,0.002138368024368796,0.002138368024368755
eta_drift_0p09,eta_drift,0.09,20,5.0,0.09,0.0,0.01,1020,0.0021383680243687395,0.002138368024368755,0.9999999999999927,0.002138368024368796,0.002138368024368755
eta_drift_0p09,eta_drift,0.09,20,5.0,0.09,0.0,0.01,1021,0.0021383680243687395,0.002138368024368755,0.9999999999999927,0.002138368024368796,0.002138368024368755
eta_drift_0p09,eta_drift,0.09,20,5.0,0.09,0.0,0.01,1022,0.0021383680243687395,0.002138368024368755,0.9999999999999927,0.002138368024368796,0.002138368024368755
eta_drift_0p09,eta_drift,0.09,20,5.0,0.09,0.0,0.01,1023,0.0021383680243687395,0.002138368024368755,0.9999999999999927,0.002138368024368796,0.002138368024368755
eta_drift_0p09,eta_drift,0.09,20,5.0,0.09,0.0,0.01,1024,0.0021383680243687395,0.002138368024368755,0.9999999999999927,0.002138368024368796,0.002138368024368755
eta_drift_0p09,eta_drift,0.09,20,5.0,0.09,0.0,0.01,1025,0.0021383680243687395,0.002138368024368755,0.9999999999999927,0.002138368024368796,0.002138368024368755
eta_drift_0p09,eta_drift,0.09,20,5.0,0.09,0.0,0.01,1026,0.0021383680243687395,0.002138368024368755,0.9999999999999927,0.002138368024368796,0.002138368024368755
eta_drift_0p09,eta_drift,0.09,20,5.0,0.09,0.0,0.01,1027,0.0021383680243687395,0.002138368024368755,0.9999999999999927,0.002138368024368796,0.002138368024368755
eta_drift_0p09,eta_drift,0.09,20,5.0,0.09,0.0,0.01,1028,0.0021383680243687395,0.002138368024368755,0.9999999999999927,0.002138368024368796,0.002138368024368755
eta_drift_0p09,eta_drift,0.09,20,5.0,0.09,0.0,0.01,1029,0.0021383680243687395,0.002138368024368755,0.9999999999999927,0.002138368024368796,0.002138368024368755
eta_drift_0p09,eta_drift,0.09,20,5.0,0.09,0.0,0.01,1030,0.0021383680243687395,0.002138368024368755,0.9999999999999927,0.002138368024368796,0.002138368024368755
sigma_0p005,sigma,0.005,20,5.0,0.05,0.005,0.0,1001,6.118733626875072e-06,5.50169979272066e-06,1.1121533085049122,7.4969301113807615e-06,5.501699792720661e-06
sigma_0p005,sigma,0.005,20,5.0,0.05,0.005,0.0,1002,5.3070754951647514e-06,5.50169979272066e-06,0.964624696932134,6.5450218522340895e-06,5.501699792720661e-06
sigma_0p005,sigma,0.005,20,5.0,0.05,0.005,0.0,1003,5.882823749955884e-06,5.50169979272066e-06,1.0692738556435761,4.245985911745005e-06,5.501699792720661e-06
sigma_0p005,sigma,0.005,20,5.0,0.05,0.005,0.0,1004,5.603346422059598e-06,5.50169979272066e-06,1.0184754954229651,8.502062619897194e-06,5.501699792720661e-06
sigma_0p005,sigma,0.005,20,5.0,0.05,0.005,0.0,1005,5.160944588107633e-06,5.50169979272066e-06,0.9380636498807363,3.1970510451278957e-06,5.501699792720661e-06
sigma_0p005,sigma,0.005,20,5.0,0.05,0.005,0.0,1006,5.505858987494117e-06,5.50169979272066e-06,1.0007559835923727,5.166747815235407e-06,5.501699792720661e-06
sigma_0p005,sigma,0.005,20,5.0,0.05,0.005,0.0,1007,5.462640304064361e-06,5.50169979272066e-06,0.9929004689227174,4.750965240825411e-06,5.501699792720661e-06
sigma_0p005,sigma,0.005,20,5.0,0.05,0.005,0.0,1008,5.371160005061286e-06,5.50169979272066e-06,0.9762728261123785,6.417404090920554e-06,5.501699792720661e-06
sigma_0p005,sigma,0.005,20,5.0,0.05,0.005,0.0,1009,5.6434245107495905e-06,5.50169979272066e-06,1.0257601692873988,5.506436346048477e-06,5.501699792720661e-06
sigma_0p005,sigma,0.005,20,5.0,0.05,0.005,0.0,1010,5.725329398734379e-06,5.50169979272066e-06,1.0406473661666535,5.7382294700497275e-06,5.501699792720661e-06
sigma_0p005,sigma,0.005,20,5.0,0.05,0.005,0.0,1011,5.0603069170503655e-06,5.50169979272066e-06,0.9197715447407172,4.688121841496589e-06,5.501699792720661e-06
sigma_0p005,sigma,0.005,20,5.0,0.05,0.005,0.0,1012,4.641872267451595e-06,5.50169979272066e-06,0.8437160227450596,4.703883930408645e-06,5.501699792720661e-06
sigma_0p005,sigma,0.005,20,5.0,0.05,0.005,0.0,1013,6.230713933397619e-06,5.50169979272066e-06,1.1325070738395293,5.605955515244234e-06,5.501699792720661e-06
sigma_0p005,sigma,0.005,20,5.0,0.05,0.005,0.0,1014,5.363245946884198e-06,5.50169979272066e-06,0.9748343510091825,7.984484613573675e-06,5.501699792720661e-06
sigma_0p005,sigma,0.005,20,5.0,0.05,0.005,0.0,1015,5.2421159240264045e-06,5.50169979272066e-06,0.9528175148637312,6.331310554160041e-06,5.501699792720661e-06
sigma_0p005,sigma,0.005,20,5.0,0.05,0.005,0.0,1016,4.639525216033919e-06,5.50169979272066e-06,0.8432894179672451,4.059332827755746e-06,5.501699792720661e-06
sigma_0p005,sigma,0.005,20,5.0,0.05,0.005,0.0,1017,4.82765714884076e-06,5.50169979272066e-06,0.8774846557837033,3.6303873115721384e-06,5.501699792720661e-06
sigma_0p005,sigma,0.005,20,5.0,0.05,0.005,0.0,1018,5.932789097710302e-06,5.50169979272066e-06,1.0783556575660525,6.280277187329603e-06,5.501699792720661e-06
sigma_0p005,sigma,0.005,20,5.0,0.05,0.005,0.0,1019,5.547797919767527e-06,5.50169979272066e-06,1.0083788881225144,3.320783835009095e-06,5.501699792720661e-06
sigma_0p005,sigma,0.005,20,5.0,0.05,0.005,0.0,1020,5.376042117059376e-06,5.50169979272066e-06,0.9771602085908899,5.473984293988968e-06,5.501699792720661e-06
sigma_0p005,sigma,0.005,20,5.0,0.05,0.005,0.0,1021,5.228819198753369e-06,5.50169979272066e-06,0.9504006753824806,5.3391613609489e-06,5.501699792720661e-06
sigma_0p005,sigma,0.005,20,5.0,0.05,0.005,0.0,1022,5.383749445370136e-06,5.50169979272066e-06,0.978561108058534,5.095262433833607e-06,5.501699792720661e-06
sigma_0p005,sigma,0.005,20,5.0,0.05,0.005,0.0,1023,5.30287091490481e-06,5.50169979272066e-06,0.9638604639826182,4.787334789227638e-06,5.501699792720661e-06
sigma_0p005,sigma,0.005,20,5.0,0.05,0.005,0.0,1024,4.9935242519248665e-06,5.50169979272066e-06,0.9076329934490129,4.090249355055123e-06,5.501699792720661e-06
sigma_0p005,sigma,0.005,20,5.0,0.05,0.005,0.0,1025,5.565439560573859e-06,5.50169979272066e-06,1.0115854681743148,4.599620490246888e-06,5.501699792720661e-06
sigma_0p005,sigma,0.005,20,5.0,0.05,0.005,0.0,1026,5.680508957470545e-06,5.50169979272066e-06,1.0325007127772527,6.568047693557557e-06,5.501699792720661e-06
sigma_0p005,sigma,0.005,20,5.0,0.05,0.005,0.0,1027,5.667829069973238e-06,5.50169979272066e-06,1.0301959909685339,1.1156838245539309e-05,5.501699792720661e-06
sigma_0p005,sigma,0.005,20,5.0,0.05,0.005,0.0,1028,6.1657281243439784e-06,5.50169979272066e-06,1.120695122714965,6.0087648427640865e-06,5.501699792720661e-06
sigma_0p005,sigma,0.005,20,5.0,0.05,0.005,0.0,1029,5.7971003624175154e-06,5.50169979272066e-06,1.0536926006191218,4.898835229021539e-06,5.501699792720661e-06
sigma_0p005,sigma,0.005,20,5.0,0.05,0.005,0.0,1030,5.173399882981184e-06,5.50169979272066e-06,0.9403275492832502,5.202909762108717e-06,5.501699792720661e-06
sigma_0p01,sigma,0.01,20,5.0,0.05,0.01,0.0,1001,2.0302321117875535e-05,2.200679917088264e-05,0.9225476617579937,2.1978857991949835e-05,2.2006799170882644e-05
sigma_0p01,sigma,0.01,20,5.0,0.05,0.01,0.0,1002,2.3769207798732125e-05,2.200679917088264e-05,1.0800847326394172,1.9767940577079587e-05,2.2006799170882644e-05
sigma_0p01,sigma,0.01,20,5.0,0.05,0.01,0.0,1003,2.254432123281515e-05,2.200679917088264e-05,1.0244252722878349,8.847898459116037e-06,2.2006799170882644e-05
sigma_0p01,sigma,0.01,20,5.0,0.05,0.01,0.0,1004,2.4468466687984143e-05,2.200679917088264e-05,1.111859407539764,1.88123520045178e-05,2.2006799170882644e-05
sigma_0p01,sigma,0.01,20,5.0,0.05,0.01,0.0,1005,2.0783128933882736e-05,2.200679917088264e-05,0.9443958102449105,1.7982415953153643e-05,2.2006799170882644e-05
sigma_0p01,sigma,0.01,20,5.0,0.05,0.01,0.0,1006,2.3100468886602755e-05,2.200679917088264e-05,1.0496969008181416,3.410473058332124e-05,2.2006799170882644e-05
sigma_0p01,sigma,0.01,20,5.0,0.05,0.01,0.0,1007,2.2835937391633178e-05,2.200679917088264e-05,1.037676456912806,3.0175279812832554e-05,2.2006799170882644e-05
sigma_0p01,sigma,0.01,20,5.0,0.05,0.01,0.0,1008,2.0884422961683752e-05,2.200679917088264e-05,0.9489986617097904,2.5312560818024528e-05,2.2006799170882644e-05
sigma_0p01,sigma,0.01,20,5.0,0.05,0.01,0.0,1009,2.4262664276013847e-05,2.200679917088264e-05,1.1025076426432772,3.625109789829993e-05,2.2006799170882644e-05
sigma_0p01,sigma,0.01,20,5.0,0.05,0.01,0.0,1010,2.2032717947763105e-05,2.200679917088264e-05,1.0011777622306273,2.43545628559476e-05,2.2006799170882644e-05
sigma_0p01,sigma,0.01,20,5.0,0.05,0.01,0.0,1011,2.0496325778483476e-05,2.200679917088264e-05,0.9313633309110357,1.2339801575567842e-05,2.2006799170882644e-05
sigma_0p01,sigma,0.01,20,5.0,0.05,0.01,0.0,1012,2.1284566609216192e-05,2.200679917088264e-05,0.9671813898941723,1.7581925626662872e-05,2.2006799170882644e-05
sigma_0p01,sigma,0.01,20,5.0,0.05,0.01,0.0,1013,2.2788826189496668e-05,2.200679917088264e-05,1.0355357002416206,2.279615056271622e-05,2.2006799170882644e-05
sigma_0p01,sigma,0.01,20,5.0,0.05,0.01,0.0,1014,2.0312629535513127e-05,2.200679917088264e-05,0.9230160814294573,2.603805982582051e-05,2.2006799170882644e-05
sigma_0p01,sigma,0.01,20,5.0,0.05,0.01,0.0,1015,2.1989697617450043e-05,2.200679917088264e-05,0.9992228968283936,2.6095656297819313e-05,2.2006799170882644e-05
sigma_0p01,sigma,0.01,20,5.0,0.05,0.01,0.0,1016,2.1133856675034224e-05,2.200679917088264e-05,0.9603330548404598,1.7848166202365217e-05,2.2006799170882644e-05
sigma_0p01,sigma,0.01,20,5.0,0.05,0.01,0.0,1017,2.204330643118202e-05,2.200679917088264e-05,1.001658908231765,1.2556609798363304e-05,2.2006799170882644e-05
sigma_0p01,sigma,0.01,20,5.0,0.05,0.01,0.0,1018,2.197976215351598e-05,2.200679917088264e-05,0.9987714243604116,2.969237259789616e-05,2.2006799170882644e-05
sigma_0p01,sigma,0.01,20,5.0,0.05,0.01,0.0,1019,2.1325986625598074e-05,2.200679917088264e-05,0.969063536228142,1.9610377793496333e-05,2.2006799170882644e-05
sigma_0p01,sigma,0.01,20,5.0,0.05,0.01,0.0,1020,2.205104596553143e-05,2.200679917088264e-05,1.0020105965572372,1.933533992289741e-05,2.2006799170882644e-05
sigma_0p01,sigma,0.01,20,5.0,0.05,0.01,0.0,1021,2.4235500051604305e-05,2.200679917088264e-05,1.1012732866518125,2.7252585010870966e-05,2.2006799170882644e-05
sigma_0p01,sigma,0.01,20,5.0,0.05,0.01,0.0,1022,2.3731757085904e-05,2.200679917088264e-05,1.078382953451207,2.060193096831385e-05,2.2006799170882644e-05
sigma_0p01,sigma,0.01,20,5.0,0.05,0.01,0.0,1023,2.4713803884612654e-05,2.200679917088264e-05,1.1230076528944597,1.7930598918100586e-05,2.2006799170882644e-05
sigma_0p01,sigma,0.01,20,5.0,0.05,0.01,0.0,1024,2.2570235024867155e-05,2.200679917088264e-05,1.025602808005355,1.7643636034586063e-05,2.2006799170882644e-05
sigma_0p01,sigma,0.01,20,5.0,0.05,0.01,0.0,1025,2.077068528962374e-05,2.200679917088264e-05,0.943830364804055,1.008058250378042e-05,2.2006799170882644e-05
sigma_0p01,sigma,0.01,20,5.0,0.05,0.01,0.0,1026,2.397663149825564e-05,2.200679917088264e-05,1.0895101696560807,2.6750811289741855e-05,2.2006799170882644e-05
sigma_0p01,sigma,0.01,20,5.0,0.05,0.01,0.0,1027,2.1024090236820153e-05,2.200679917088264e-05,0.9553452127939297,1.6605018733934323e-05,2.2006799170882644e-05
sigma_0p01,sigma,0.01,20,5.0,0.05,0.01,0.0,1028,1.915981734396838e-05,2.200679917088264e-05,0.8706317168249927,2.069585453466074e-05,2.2006799170882644e-05
sigma_0p01,sigma,0.01,20,5.0,0.05,0.01,0.0,1029,2.4514702503021483e-05,2.200679917088264e-05,1.1139603861817882,3.792642466610973e-05,2.2006799170882644e-05
sigma_0p01,sigma,0.01,20,5.0,0.05,0.01,0.0,1030,2.1678161111222377e-05,2.200679917088264e-05,0.9850665216186875,2.3777616893942497e-05,2.2006799170882644e-05
sigma_0p02,sigma,0.02,20,5.0,0.05,0.02,0.0,1001,9.88216908463659e-05,8.802719668353056e-05,1.1226268081856903,9.91195428062584e-05,8.802719668353058e-05
sigma_0p02,sigma,0.02,20,5.0,0.05,0.02,0.0,1002,8.56098196496382e-05,8.802719668353056e-05,0.9725382935618959,7.413314622967091e-05,8.802719668353058e-05
sigma_0p02,sigma,0.02,20,5.0,0.05,0.02,0.0,1003,9.87515446570473e-05,8.802719668353056e-05,1.1218299386730692,8.530804581675798e-05,8.802719668353058e-05
sigma_0p02,sigma,0.02,20,5.0,0.05,0.02,0.0,1004,0.00010056379254006667,8.802719668353056e-05,1.142417302025496,0.00010250167308974025,8.802719668353058e-05
sigma_0p02,sigma,0.02,20,5.0,0.05,0.02,0.0,1005,8.228120029989629e-05,8.802719668353056e-05,0.9347247600728228,8.65674841743591e-05,8.802719668353058e-05
sigma_0p02,sigma,0.02,20,5.0,0.05,0.02,0.0,1006,8.97343624665032e-05,8.802719668353056e-05,1.019393617510167,5.663574190347882e-05,8.802719668353058e-05
sigma_0p02,sigma,0.02,20,5.0,0.05,0.02,0.0,1007,8.08483512409709e-05,8.802719668353056e-05,0.918447414969165,3.0981890612185644e-05,8.802719668353058e-05
