case_id,dim,condition_number,path_kind,observation_noise,drift_per_query,amplitude,period,protocol,method,family,seed,final_mse,query_averaged_mse,tail_mse,queries_to_threshold,mean_gradient_cosine,updates,queries_per_update,learning_rate,smoothing,directions,maximum_gradient_norm,failed
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,Gaussian-m5,gaussian,1015,0.0037090874125284903,0.012711004861356463,0.006745560368686351,250.0,0.44585528561696963,1000.0,10.0,0.1,0.3,5.0,8.755865436640258,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,Gaussian-m5,gaussian,1016,0.007629217066902587,0.011027165574751094,0.0062316720272599085,300.0,0.4470926927344945,1000.0,10.0,0.1,0.3,5.0,9.088334036127407,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,Gaussian-m5,gaussian,1017,0.005100780672853148,0.014258940740966003,0.006449377823072629,350.0,0.44166498222577827,1000.0,10.0,0.1,0.3,5.0,6.614160503758629,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,Gaussian-m5,gaussian,1018,0.0046670705154250305,0.01596749547440833,0.004978253351297764,550.0,0.4461930055373306,1000.0,10.0,0.1,0.3,5.0,6.743822049008922,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,Gaussian-m5,gaussian,1019,0.007871588271121716,0.014956910893917387,0.005772445033715434,400.0,0.44397165433155006,1000.0,10.0,0.1,0.3,5.0,7.3931542792103295,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,Gaussian-m5,gaussian,1020,0.005348418433738854,0.012578025229670478,0.005417894693143256,350.0,0.446486336514507,1000.0,10.0,0.1,0.3,5.0,11.235149059275923,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,Gaussian-m5,gaussian,1021,0.0027340599854058195,0.012214139341791778,0.006138730515359331,450.0,0.44749613575850794,1000.0,10.0,0.1,0.3,5.0,5.7520129071055415,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,Gaussian-m5,gaussian,1022,0.006162712642500328,0.011690160586244232,0.00722980603034055,350.0,0.4415468758783046,1000.0,10.0,0.1,0.3,5.0,6.167072144787454,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,Gaussian-m5,gaussian,1023,0.0041304215673269844,0.013299676687482281,0.005646481117983513,500.0,0.45115535923765515,1000.0,10.0,0.1,0.3,5.0,4.965802284532557,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,Gaussian-m5,gaussian,1024,0.007594023298471614,0.011574949292020293,0.0062846373653482526,300.0,0.45000118681029466,1000.0,10.0,0.1,0.3,5.0,6.478455943085542,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,Gaussian-m5,gaussian,1025,0.005442792565979449,0.01382306326790644,0.006734529601603118,300.0,0.4418014446877733,1000.0,10.0,0.1,0.3,5.0,7.647662550717179,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,Gaussian-m5,gaussian,1026,0.0029328324524504545,0.01657596971831048,0.005322843975534029,350.0,0.4491920644239277,1000.0,10.0,0.1,0.3,5.0,8.675235735456994,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,Gaussian-m5,gaussian,1027,0.003657174401195204,0.011108568101599861,0.005526100166638235,350.0,0.4442483226124679,1000.0,10.0,0.1,0.3,5.0,8.300877546391211,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,Gaussian-m5,gaussian,1028,0.003422371127304065,0.012772641725409754,0.005887363240386059,550.0,0.45058239982589804,1000.0,10.0,0.1,0.3,5.0,8.087566785039344,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,Gaussian-m5,gaussian,1029,0.007236537285328471,0.011546469977087092,0.005566963029312447,250.0,0.44125771228688493,1000.0,10.0,0.1,0.3,5.0,8.43249571306188,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,Gaussian-m5,gaussian,1030,0.006434391928419668,0.013534775894731444,0.005940097349416427,300.0,0.4418508171075791,1000.0,10.0,0.1,0.3,5.0,10.689404406732798,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,Gaussian-m20,gaussian,1001,0.021003061757398807,0.021950743445597005,0.01558241598813458,350.0,0.7195831733946401,250.0,40.0,0.2,0.3,20.0,4.855416843481462,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,Gaussian-m20,gaussian,1002,0.014963257244322445,0.024706133520726935,0.018013183537415354,1650.0,0.7143012866308045,250.0,40.0,0.2,0.3,20.0,4.862205208815148,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,Gaussian-m20,gaussian,1003,0.008747106974158144,0.02620458258528405,0.018029103395477815,2400.0,0.7116777184266369,250.0,40.0,0.2,0.3,20.0,3.6659795910527455,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,Gaussian-m20,gaussian,1004,0.00905245004562966,0.03250254584253472,0.016353643458111883,1400.0,0.7102013155062036,250.0,40.0,0.2,0.3,20.0,6.681248783302483,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,Gaussian-m20,gaussian,1005,0.013184010657093547,0.025979845017695544,0.014377446726411001,400.0,0.7115486591068986,250.0,40.0,0.2,0.3,20.0,2.352573585315575,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,Gaussian-m20,gaussian,1006,0.015071236545377996,0.02225562138177799,0.016589171418588722,250.0,0.7231418313007107,250.0,40.0,0.2,0.3,20.0,4.365979258099072,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,Gaussian-m20,gaussian,1007,0.012132317449497875,0.028922201555524486,0.01842879928933675,600.0,0.71303153103561,250.0,40.0,0.2,0.3,20.0,5.88080954165536,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,Gaussian-m20,gaussian,1008,0.017883958806714655,0.026929377069226917,0.018954052796019697,850.0,0.7109422741550518,250.0,40.0,0.2,0.3,20.0,4.060791459973846,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,Gaussian-m20,gaussian,1009,0.012503343449361295,0.024811174275879266,0.01803273689862645,350.0,0.7029533053348523,250.0,40.0,0.2,0.3,20.0,2.799241494790978,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,Gaussian-m20,gaussian,1010,0.008043317314866112,0.025043114809642116,0.01726377601774732,400.0,0.7132732348028453,250.0,40.0,0.2,0.3,20.0,3.6614589429066338,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,Gaussian-m20,gaussian,1011,0.013366875193279436,0.025993915878393132,0.019100116565323396,300.0,0.7110639708885035,250.0,40.0,0.2,0.3,20.0,4.078327111120131,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,Gaussian-m20,gaussian,1012,0.01080796961039034,0.024099652135939634,0.016076233285732443,450.0,0.7167247545523928,250.0,40.0,0.2,0.3,20.0,4.589336952110491,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,Gaussian-m20,gaussian,1013,0.025770152128923248,0.02378068570920005,0.020366984538283034,400.0,0.7149571078866753,250.0,40.0,0.2,0.3,20.0,4.5131113555216125,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,Gaussian-m20,gaussian,1014,0.014227780128240776,0.023442998426291474,0.018833782001513602,300.0,0.7139691043519998,250.0,40.0,0.2,0.3,20.0,5.2035475309335695,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,Gaussian-m20,gaussian,1015,0.015707997029690026,0.026833004603590813,0.02104022291279934,400.0,0.7144116789891668,250.0,40.0,0.2,0.3,20.0,3.3254734929396483,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,Gaussian-m20,gaussian,1016,0.012091694718810735,0.026978175119312612,0.017698901276982024,1400.0,0.7176648049286601,250.0,40.0,0.2,0.3,20.0,6.108428641822638,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,Gaussian-m20,gaussian,1017,0.017609347175376464,0.026740735014964497,0.019893593663124192,600.0,0.7167241449714458,250.0,40.0,0.2,0.3,20.0,4.183430608731177,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,Gaussian-m20,gaussian,1018,0.012779151050472597,0.0230637857783593,0.02128839911386326,1600.0,0.7139591671281489,250.0,40.0,0.2,0.3,20.0,3.314534398625408,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,Gaussian-m20,gaussian,1019,0.016357896005155165,0.024359743051382044,0.019249704160787202,400.0,0.7181467476000587,250.0,40.0,0.2,0.3,20.0,4.1178446573830785,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,Gaussian-m20,gaussian,1020,0.010656874802781833,0.021779051588650504,0.015693899531672124,1400.0,0.721837073327456,250.0,40.0,0.2,0.3,20.0,4.22989135311994,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,Gaussian-m20,gaussian,1021,0.012667734938705757,0.02536884316036638,0.013861578948474208,300.0,0.714614613615896,250.0,40.0,0.2,0.3,20.0,2.6030448681776646,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,Gaussian-m20,gaussian,1022,0.017423531949226613,0.02342900673192399,0.021167900837227867,400.0,0.7131002897355188,250.0,40.0,0.2,0.3,20.0,4.072902937493679,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,Gaussian-m20,gaussian,1023,0.007422340364164354,0.022404692273145378,0.016808523793696857,500.0,0.7194271245663074,250.0,40.0,0.2,0.3,20.0,3.621655668154701,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,Gaussian-m20,gaussian,1024,0.016222095757944244,0.022459414529093225,0.015637688741160092,400.0,0.7135278976448101,250.0,40.0,0.2,0.3,20.0,4.2271129717908105,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,Gaussian-m20,gaussian,1025,0.016834928391623045,0.024296019762823595,0.016581757440470517,600.0,0.7197022993785186,250.0,40.0,0.2,0.3,20.0,4.109805350730072,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,Gaussian-m20,gaussian,1026,0.009339983266779671,0.02493892916097598,0.017878938000770155,1050.0,0.7112966511307625,250.0,40.0,0.2,0.3,20.0,3.573568685278022,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,Gaussian-m20,gaussian,1027,0.010992160462468302,0.022118229829627932,0.016744049574859945,400.0,0.7187341878628504,250.0,40.0,0.2,0.3,20.0,4.35934015506565,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,Gaussian-m20,gaussian,1028,0.012409941407249542,0.025792564329237575,0.016018426221659467,400.0,0.7209381163506806,250.0,40.0,0.2,0.3,20.0,3.5147278501384935,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,Gaussian-m20,gaussian,1029,0.019760360672546877,0.024967634359774945,0.01700497235756673,1800.0,0.7127515579403955,250.0,40.0,0.2,0.3,20.0,4.07661778688087,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,Gaussian-m20,gaussian,1030,0.02120842320869126,0.026514276377326125,0.018150961053591673,600.0,0.7158377625355232,250.0,40.0,0.2,0.3,20.0,3.7902110466125967,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,CoordinateCentral,coordinate,1001,0.31746515707592204,0.29621703774397,0.33318873164927126,,0.9981363995930367,250.0,40.0,0.04,0.1,1.0,3.0024549196778025,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,CoordinateCentral,coordinate,1002,0.3179617312320924,0.29730393926418475,0.33314718845154473,,0.9981921499661186,250.0,40.0,0.04,0.1,1.0,3.0154767259832416,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,CoordinateCentral,coordinate,1003,0.3171146385504001,0.29653207066866233,0.3323143653798941,,0.9981841501254601,250.0,40.0,0.04,0.1,1.0,3.0188437668678523,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,CoordinateCentral,coordinate,1004,0.3176156265337481,0.296646004422908,0.33252116972497336,,0.9981854842508908,250.0,40.0,0.04,0.1,1.0,3.015150734473922,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,CoordinateCentral,coordinate,1005,0.3148831908381806,0.2958345257614643,0.32988620216358555,,0.9981285015320704,250.0,40.0,0.04,0.1,1.0,3.0174542919303855,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,CoordinateCentral,coordinate,1006,0.3178894732172931,0.29639203518948665,0.33161147340253244,,0.9981805568129217,250.0,40.0,0.04,0.1,1.0,3.0126360718087724,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,CoordinateCentral,coordinate,1007,0.3175783937552832,0.2971699589937666,0.33331309079134175,,0.9981932408883519,250.0,40.0,0.04,0.1,1.0,3.0009538859334115,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,CoordinateCentral,coordinate,1008,0.31835421717161516,0.29612311689364196,0.332623396125576,,0.9981891045578222,250.0,40.0,0.04,0.1,1.0,3.0111215353437557,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,CoordinateCentral,coordinate,1009,0.3173539433669715,0.29725937308829953,0.3327623263792889,,0.9981728999955262,250.0,40.0,0.04,0.1,1.0,3.0090362587526607,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,CoordinateCentral,coordinate,1010,0.31589625312293107,0.2964703397451955,0.332026183707659,,0.9981257091963184,250.0,40.0,0.04,0.1,1.0,3.016147048326053,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,CoordinateCentral,coordinate,1011,0.31734321272672905,0.29647143826222255,0.33146705580157315,,0.9981551953960547,250.0,40.0,0.04,0.1,1.0,3.0048633817137085,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,CoordinateCentral,coordinate,1012,0.3201516062789629,0.29691256533117083,0.3331099908388747,,0.998223110750559,250.0,40.0,0.04,0.1,1.0,2.9997652222817535,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,CoordinateCentral,coordinate,1013,0.31826643405650984,0.29622153945065205,0.33091696610720484,,0.9981883569517954,250.0,40.0,0.04,0.1,1.0,3.0201188647764132,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,CoordinateCentral,coordinate,1014,0.31721155446886584,0.2959706363421102,0.3313546354231713,,0.9981484152965941,250.0,40.0,0.04,0.1,1.0,3.0369556141459966,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,CoordinateCentral,coordinate,1015,0.31997483393193477,0.2970243453524367,0.33307362185093115,,0.9982210822079167,250.0,40.0,0.04,0.1,1.0,3.0058350288274247,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,CoordinateCentral,coordinate,1016,0.3162491524925626,0.2967580593737617,0.3310092317130356,,0.9981894806822567,250.0,40.0,0.04,0.1,1.0,3.0089538088798427,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,CoordinateCentral,coordinate,1017,0.31597292152086837,0.29649686339927683,0.33155998383549595,,0.9981794034735856,250.0,40.0,0.04,0.1,1.0,3.016681225410764,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,CoordinateCentral,coordinate,1018,0.31848460074252327,0.2965274202275318,0.3319668225006504,,0.9982146031319215,250.0,40.0,0.04,0.1,1.0,3.0138763191692255,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,CoordinateCentral,coordinate,1019,0.31744385525449087,0.2969002644127226,0.3325676995429954,,0.9981865589725407,250.0,40.0,0.04,0.1,1.0,3.0206747402659606,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,CoordinateCentral,coordinate,1020,0.3180042740982577,0.29668883329721285,0.33177487879533923,,0.9981611917723726,250.0,40.0,0.04,0.1,1.0,3.025048431279158,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,CoordinateCentral,coordinate,1021,0.3188618093854717,0.29630183097066376,0.33188377404846164,,0.9981627907770323,250.0,40.0,0.04,0.1,1.0,3.016525322124984,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,CoordinateCentral,coordinate,1022,0.3181373410641666,0.2965863929444751,0.33101849309650455,,0.9981875052002106,250.0,40.0,0.04,0.1,1.0,3.0065958933045063,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,CoordinateCentral,coordinate,1023,0.3172774759410155,0.29641431518650674,0.3306987774350464,,0.9981980400867602,250.0,40.0,0.04,0.1,1.0,3.0139185491389755,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,CoordinateCentral,coordinate,1024,0.31744797870859215,0.29650417560568293,0.33184763190886396,,0.9981794943397511,250.0,40.0,0.04,0.1,1.0,3.0039415684060353,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,CoordinateCentral,coordinate,1025,0.3172971817922253,0.2968617497502611,0.3319267771293368,,0.9982036347086402,250.0,40.0,0.04,0.1,1.0,3.0149006589193506,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,CoordinateCentral,coordinate,1026,0.32002839946406064,0.29751560407258393,0.33345022310273087,,0.9982028978865479,250.0,40.0,0.04,0.1,1.0,3.014850994072573,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,CoordinateCentral,coordinate,1027,0.3172587177032918,0.29653538005482427,0.33188122011714805,,0.9981668679682939,250.0,40.0,0.04,0.1,1.0,3.00541725239102,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,CoordinateCentral,coordinate,1028,0.3185412394893183,0.29651548516737736,0.3327224862886814,,0.9982130021523574,250.0,40.0,0.04,0.1,1.0,3.0275395771864053,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,CoordinateCentral,coordinate,1029,0.3182691585612874,0.2965395408378996,0.33224620297035456,,0.9982367958835744,250.0,40.0,0.04,0.1,1.0,3.0071201758908632,0.0
linear_fast_d20,20,5.0,linear,0.001,0.001,0.0,0,streaming,CoordinateCentral,coordinate,1030,0.31852573703430764,0.29634914875359264,0.3320858785973969,,0.9981689505009226,250.0,40.0,0.04,0.1,1.0,3.007207014511428,0.0
cyclic_slow_d20,20,5.0,cyclic,0.001,0.0,1.0,5000,frozen,FirstOrderReference,first_order,1001,0.00034445200513631767,0.0026749869099958784,0.00014229618563564158,50.0,0.9988133147839471,10000.0,1.0,0.04,0.0,1.0,3.0139374681374402,0.0
cyclic_slow_d20,20,5.0,cyclic,0.001,0.0,1.0,5000,frozen,FirstOrderReference,first_order,1002,0.00034445200513631767,0.0026749869099958784,0.00014229618563564158,50.0,0.9988133147839471,10000.0,1.0,0.04,0.0,1.0,3.0139374681374402,0.0
cyclic_slow_d20,20,5.0,cyclic,0.001,0.0,1.0,5000,frozen,FirstOrderReference,first_order,1003,0.00034445200513631767,0.0026749869099958784,0.00014229618563564158,50.0,0.9988133147839471,10000.0,1.0,0.04,0.0,1.0,3.0139374681374402,0.0
cyclic_slow_d20,20,5.0,cyclic,0.001,0.0,1.0,5000,frozen,FirstOrderReference,first_order,1004,0.00034445200513631767,0.0026749869099958784,0.00014229618563564158,50.0,0.9988133147839471,10000.0,1.0,0.04,0.0,1.0,3.0139374681374402,0.0
cyclic_slow_d20,20,5.0,cyclic,0.001,0.0,1.0,5000,frozen,FirstOrderReference,first_order,1005,0.00034445200513631767,0.0026749869099958784,0.00014229618563564158,50.0,0.9988133147839471,10000.0,1.0,0.04,0.0,1.0,3.0139374681374402,0.0
cyclic_slow_d20,20,5.0,cyclic,0.001,0.0,1.0,5000,frozen,FirstOrderReference,first_order,1006,0.00034445200513631767,0.0026749869099958784,0.00014229618563564158,50.0,0.9988133147839471,10000.0,1.0,0.04,0.0,1.0,3.0139374681374402,0.0
cyclic_slow_d20,20,5.0,cyclic,0.001,0.0,1.0,5000,frozen,FirstOrderReference,first_order,1007,0.00034445200513631767,0.0026749869099958784,0.00014229618563564158,50.0,0.9988133147839471,10000.0,1.0,0.04,0.0,1.0,3.0139374681374402,0.0
cyclic_slow_d20,20,5.0,cyclic,0.001,0.0,1.0,5000,frozen,FirstOrderReference,first_order,1008,0.00034445200513631767,0.0026749869099958784,0.00014229618563564158,50.0,0.9988133147839471,10000.0,1.0,0.04,0.0,1.0,3.0139374681374402,0.0
cyclic_slow_d20,20,5.0,cyclic,0.001,0.0,1.0,5000,frozen,FirstOrderReference,first_order,1009,0.00034445200513631767,0.0026749869099958784,0.00014229618563564158,50.0,0.9988133147839471,10000.0,1.0,0.04,0.0,1.0,3.0139374681374402,0.0
cyclic_slow_d20,20,5.0,cyclic,0.001,0.0,1.0,5000,frozen,FirstOrderReference,first_order,1010,0.00034445200513631767,0.0026749869099958784,0.00014229618563564158,50.0,0.9988133147839471,10000.0,1.0,0.04,0.0,1.0,3.0139374681374402,0.0
cyclic_slow_d20,20,5.0,cyclic,0.001,0.0,1.0,5000,frozen,FirstOrderReference,first_order,1011,0.00034445200513631767,0.0026749869099958784,0.00014229618563564158,50.0,0.9988133147839471,10000.0,1.0,0.04,0.0,1.0,3.0139374681374402,0.0
cyclic_slow_d20,20,5.0,cyclic,0.001,0.0,1.0,5000,frozen,FirstOrderReference,first_order,1012,0.00034445200513631767,0.0026749869099958784,0.00014229618563564158,50.0,0.9988133147839471,10000.0,1.0,0.04,0.0,1.0,3.0139374681374402,0.0
cyclic_slow_d20,20,5.0,cyclic,0.001,0.0,1.0,5000,frozen,FirstOrderReference,first_order,1013,0.00034445200513631767,0.0026749869099958784,0.00014229618563564158,50.0,0.9988133147839471,10000.0,1.0,0.04,0.0,1.0,3.0139374681374402,0.0
cyclic_slow_d20,20,5.0,cyclic,0.001,0.0,1.0,5000,frozen,FirstOrderReference,first_order,1014,0.00034445200513631767,0.0026749869099958784,0.00014229618563564158,50.0,0.9988133147839471,10000.0,1.0,0.04,0.0,1.0,3.0139374681374402,0.0
cyclic_slow_d20,20,5.0,cyclic,0.001,0.0,1.0,5000,frozen,FirstOrderReference,first_order,1015,0.00034445200513631767,0.0026749869099958784,0.00014229618563564158,50.0,0.9988133147839471,10000.0,1.0,0.04,0.0,1.0,3.0139374681374402,0.0
cyclic_slow_d20,20,5.0,cyclic,0.001,0.0,1.0,5000,frozen,FirstOrderReference,first_order,1016,0.00034445200513631767,0.0026749869099958784,0.00014229618563564158,50.0,0.9988133147839471,10000.0,1.0,0.04,0.0,1.0,3.0139374681374402,0.0
cyclic_slow_d20,20,5.0,cyclic,0.001,0.0,1.0,5000,frozen,FirstOrderReference,first_order,1017,0.00034445200513631767,0.0026749869099958784,0.00014229618563564158,50.0,0.9988133147839471,10000.0,1.0,0.04,0.0,1.0,3.0139374681374402,0.0
cyclic_slow_d20,20,5.0,cyclic,0.001,0.0,1.0,5000,frozen,FirstOrderReference,first_order,1018,0.00034445200513631767,0.0026749869099958784,0.00014229618563564158,50.0,0.9988133147839471,10000.0,1.0,0.04,0.0,1.0,3.0139374681374402,0.0
cyclic_slow_d20,20,5.0,cyclic,0.001,0.0,1.0,5000,frozen,FirstOrderReference,first_order,1019,0.00034445200513631767,0.0026749869099958784,0.00014229618563564158,50.0,0.9988133147839471,10000.0,1.0,0.04,0.0,1.0,3.0139374681374402,0.0
cyclic_slow_d20,20,5.0,cyclic,0.001,0.0,1.0,5000,frozen,FirstOrderReference,first_order,1020,0.00034445200513631767,0.0026749869099958784,0.00014229618563564158,50.0,0.9988133147839471,10000.0,1.0,0.04,0.0,1.0,3.0139374681374402,0.0
cyclic_slow_d20,20,5.0,cyclic,0.001,0.0,1.0,5000,frozen,FirstOrderReference,first_order,1021,0.00034445200513631767,0.0026749869099958784,0.00014229618563564158,50.0,0.9988133147839471,10000.0,1.0,0.04,0.0,1.0,3.0139374681374402,0.0
cyclic_slow_d20,20,5.0,cyclic,0.001,0.0,1.0,5000,frozen,FirstOrderReference,first_order,1022,0.00034445200513631767,0.0026749869099958784,0.00014229618563564158,50.0,0.9988133147839471,10000.0,1.0,0.04,0.0,1.0,3.0139374681374402,0.0
cyclic_slow_d20,20,5.0,cyclic,0.001,0.0,1.0,5000,frozen,FirstOrderReference,first_order,1023,0.00034445200513631767,0.0026749869099958784,0.00014229618563564158,50.0,0.9988133147839471,10000.0,1.0,0.04,0.0,1.0,3.0139374681374402,0.0
cyclic_slow_d20,20,5.0,cyclic,0.001,0.0,1.0,5000,frozen,FirstOrderReference,first_order,1024,0.00034445200513631767,0.0026749869099958784,0.00014229618563564158,50.0,0.9988133147839471,10000.0,1.0,0.04,0.0,1.0,3.0139374681374402,0.0
cyclic_slow_d20,20,5.0,cyclic,0.001,0.0,1.0,5000,frozen,FirstOrderReference,first_order,1025,0.00034445200513631767,0.0026749869099958784,0.00014229618563564158,50.0,0.9988133147839471,10000.0,1.0,0.04,0.0,1.0,3.0139374681374402,0.0
cyclic_slow_d20,20,5.0,cyclic,0.001,0.0,1.0,5000,frozen,FirstOrderReference,first_order,1026,0.00034445200513631767,0.0026749869099958784,0.00014229618563564158,50.0,0.9988133147839471,10000.0,1.0,0.04,0.0,1.0,3.0139374681374402,0.0
cyclic_slow_d20,20,5.0,cyclic,0.001,0.0,1.0,5000,frozen,FirstOrderReference,first_order,1027,0.00034445200513631767,0.0026749869099958784,0.00014229618563564158,50.0,0.9988133147839471,10000.0,1.0,0.04,0.0,1.0,3.0139374681374402,0.0
cyclic_slow_d20,20,5.0,cyclic,0.001,0.0,1.0,5000,frozen,FirstOrderReference,first_order,1028,0.00034445200513631767,0.0026749869099958784,0.00014229618563564158,50.0,0.9988133147839471,10000.0,1.0,0.04,0.0,1.0,3.0139374681374402,0.0
cyclic_slow_d20,20,5.0,cyclic,0.001,0.0,1.0,5000,frozen,FirstOrderReference,first_order,1029,0.00034445200513631767,0.0026749869099958784,0.00014229618563564158,50.0,0.9988133147839471,10000.0,1.0,0.04,0.0,1.0,3.0139374681374402,0.0
cyclic_slow_d20,20,5.0,cyclic,0.001,0.0,1.0,5000,frozen,FirstOrderReference,first_order,1030,0.00034445200513631767,0.0026749869099958784,0.00014229618563564158,50.0,0.9988133147839471,10000.0,1.0,0.04,0.0,1.0,3.0139374681374402,0.0
cyclic_slow_d20,20,5.0,cyclic,0.001,0.0,1.0,5000,frozen,SPSA-m1,spsa,1001,0.007134195756291881,0.008856448081465022,0.0034277164992476718,200.0,0.18137611085523578,5000.0,2.0,0.020000000000000004,0.1,1.0,20.63077039133265,0.0
cyclic_slow_d20,20,5.0,cyclic,0.001,0.0,1.0,5000,frozen,SPSA-m1,spsa,1002,0.008135541852417272,0.00995724882142331,0.0034134186053337325,250.0,0.17789046049651427,5000.0,2.0,0.020000000000000004,0.1,1.0,20.82130619047896,0.0
