case_id,method,seed,frozen,streaming,freshness_log_ratio
cyclic_fast_d20,FirstOrderReference,1013,0.0785615255955167,0.0785615255955167,0.0
cyclic_fast_d20,FirstOrderReference,1014,0.0785615255955167,0.0785615255955167,0.0
cyclic_fast_d20,FirstOrderReference,1015,0.0785615255955167,0.0785615255955167,0.0
cyclic_fast_d20,FirstOrderReference,1016,0.0785615255955167,0.0785615255955167,0.0
cyclic_fast_d20,FirstOrderReference,1017,0.0785615255955167,0.0785615255955167,0.0
cyclic_fast_d20,FirstOrderReference,1018,0.0785615255955167,0.0785615255955167,0.0
cyclic_fast_d20,FirstOrderReference,1019,0.0785615255955167,0.0785615255955167,0.0
cyclic_fast_d20,FirstOrderReference,1020,0.0785615255955167,0.0785615255955167,0.0
cyclic_fast_d20,FirstOrderReference,1021,0.0785615255955167,0.0785615255955167,0.0
cyclic_fast_d20,FirstOrderReference,1022,0.0785615255955167,0.0785615255955167,0.0
cyclic_fast_d20,FirstOrderReference,1023,0.0785615255955167,0.0785615255955167,0.0
cyclic_fast_d20,FirstOrderReference,1024,0.0785615255955167,0.0785615255955167,0.0
cyclic_fast_d20,FirstOrderReference,1025,0.0785615255955167,0.0785615255955167,0.0
cyclic_fast_d20,FirstOrderReference,1026,0.0785615255955167,0.0785615255955167,0.0
cyclic_fast_d20,FirstOrderReference,1027,0.0785615255955167,0.0785615255955167,0.0
cyclic_fast_d20,FirstOrderReference,1028,0.0785615255955167,0.0785615255955167,0.0
cyclic_fast_d20,FirstOrderReference,1029,0.0785615255955167,0.0785615255955167,0.0
cyclic_fast_d20,FirstOrderReference,1030,0.0785615255955167,0.0785615255955167,0.0
cyclic_fast_d20,Gaussian-m1,1001,0.708584328973552,0.7100772667042233,0.0021047137475777035
cyclic_fast_d20,Gaussian-m1,1002,0.6925071969546847,0.6928899308660701,0.0005525259341692445
cyclic_fast_d20,Gaussian-m1,1003,0.7072483916655301,0.7093038220398659,0.002902020549572342
cyclic_fast_d20,Gaussian-m1,1004,0.6895975777505723,0.6960821395393338,0.009359463149872809
cyclic_fast_d20,Gaussian-m1,1005,0.7182006676443518,0.7205617403597623,0.003282091360957952
cyclic_fast_d20,Gaussian-m1,1006,0.7440674800857788,0.7399621860293719,-0.005532644827948206
cyclic_fast_d20,Gaussian-m1,1007,0.7466300776590852,0.7555347029602385,0.011855862578775599
cyclic_fast_d20,Gaussian-m1,1008,0.7120453840973838,0.7113658660651083,-0.0009547740806717696
cyclic_fast_d20,Gaussian-m1,1009,0.7150099412974318,0.7166852230404595,0.0023402782231441667
cyclic_fast_d20,Gaussian-m1,1010,0.6722303721475383,0.6723154993525297,0.00012662595886020454
cyclic_fast_d20,Gaussian-m1,1011,0.6936110699828937,0.6944682073469634,0.0012349978664937403
cyclic_fast_d20,Gaussian-m1,1012,0.6989906933934052,0.7063367282058196,0.010454647947964552
