case_id,protocol,method,metric,queries,mean,std,ci_low,ci_high,runs
linear_slow_d20,streaming,Gaussian-m20,squared_error,7750.0,5.567104533343637e-05,1.6391262289077515e-05,4.980550745365151e-05,6.153658321322124e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,7800.0,4.5854401862342914e-05,1.3653828862742052e-05,4.0968441953576144e-05,5.0740361771109684e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,7850.0,4.8771320063191456e-05,1.468326345069737e-05,4.351698171816257e-05,5.4025658408220345e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,7900.0,6.026562289865831e-05,1.541126020040164e-05,5.475077426244849e-05,6.578047153486813e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,7950.0,6.327677016924967e-05,1.787004339804594e-05,5.68820572657484e-05,6.967148307275094e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,8000.0,4.8403375786357805e-05,1.4352843369504711e-05,4.326727674885123e-05,5.353947482386438e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,8050.0,5.202213279838444e-05,1.5302050036844917e-05,4.654636451729933e-05,5.749790107946955e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,8100.0,5.722603055217933e-05,1.8329420826243952e-05,5.0666931547187315e-05,6.378512955717133e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,8150.0,6.116490203704525e-05,2.2685645046210033e-05,5.3046948215113734e-05,6.928285585897677e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,8200.0,4.8484324102054336e-05,1.7153601383540263e-05,4.234598668084601e-05,5.462266152326266e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,8250.0,5.3668980446419834e-05,1.6888018456952585e-05,4.762568065493464e-05,5.9712280237905025e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,8300.0,5.8071006972847227e-05,1.9706196917062586e-05,5.101923497109279e-05,6.512277897460166e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,8350.0,6.153792846439128e-05,2.1187045767529346e-05,5.39562415071281e-05,6.911961542165447e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,8400.0,4.3552910242872686e-05,1.3509086955325275e-05,3.871874556047547e-05,4.83870749252699e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,8450.0,4.790665427722196e-05,1.724373601150228e-05,4.173606259363483e-05,5.4077245960809084e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,8500.0,5.314033763483908e-05,1.7723064812614554e-05,4.679822034265564e-05,5.948245492702252e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,8550.0,5.9482001847646626e-05,1.552359462713215e-05,5.392695485309373e-05,6.503704884219953e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,8600.0,5.053531552341672e-05,1.743828701972363e-05,4.429510465564797e-05,5.6775526391185466e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,8650.0,5.682646887990308e-05,1.827271077985981e-05,5.0287663304383683e-05,6.336527445542247e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,8700.0,6.224271101450571e-05,2.3392999873118447e-05,5.387163351860037e-05,7.061378851041105e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,8750.0,6.57929762944317e-05,2.3215538654700434e-05,5.7485402479967495e-05,7.410055010889591e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,8800.0,5.1238865104281796e-05,1.6171437456954705e-05,4.545199053040919e-05,5.7025739678154403e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,8850.0,5.169537197173857e-05,1.276594366466538e-05,4.7127137700593344e-05,5.62636062428838e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,8900.0,6.0683117244801834e-05,1.9096793892296793e-05,5.384941731478778e-05,6.751681717481589e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,8950.0,6.505857047969838e-05,1.5913180865699538e-05,5.936411184012027e-05,7.075302911927648e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,9000.0,4.718628887386816e-05,1.552694706904658e-05,4.163004222338321e-05,5.2742535524353104e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,9050.0,5.184396633224341e-05,1.992867770067071e-05,4.471258060454382e-05,5.8975352059943e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,9100.0,5.5267867637893014e-05,1.7991970444869687e-05,4.882952370103371e-05,6.170621157475231e-05,30
