method,fine_tune_episodes,seed,scenario,dimension,noise,dynamic_regret,mean_regret,tail_regret,mean_tracking_error,post_change_error,max_constraint_violation,mean_step_size,mean_reallocation_l1,exploration_fraction,reversal_fraction,value_queries
Stationary pretrained,50,21160746,mixed,12,heavy_tailed,32.9785104677252,0.10992836822575067,0.14881198936816928,0.3228893621604743,0.332238823639279,4.440892098500626e-16,0.08963333333333333,0.17350069408341806,0.4066666666666667,0.42333333333333334,301.0
Stationary pretrained,50,21160747,mixed,12,heavy_tailed,29.58942392101705,0.09863141307005684,0.1537994834741478,0.3019647450051917,0.281503560015061,4.440892098500626e-16,0.08646666666666668,0.1599372850226998,0.37666666666666665,0.4033333333333333,301.0
Stationary pretrained,50,21160748,mixed,12,heavy_tailed,31.44682370541213,0.10482274568470709,0.1718252291486965,0.3122185000044838,0.3456155652610585,6.661338147750939e-16,0.0857,0.16319659403167472,0.3933333333333333,0.42333333333333334,301.0
Stationary pretrained,50,21160749,mixed,12,heavy_tailed,23.61886473145272,0.07872954910484241,0.14413518142266898,0.27032476423000906,0.28325204635360157,6.661338147750939e-16,0.08013333333333333,0.15108799209124668,0.33666666666666667,0.43666666666666665,301.0
Stationary pretrained,50,21160750,mixed,12,heavy_tailed,23.301675056013746,0.07767225018671249,0.08856710527129492,0.2737270940461681,0.27908580141400846,4.440892098500626e-16,0.08263333333333334,0.15842779831535891,0.38333333333333336,0.39666666666666667,301.0
Stationary pretrained,50,21160751,mixed,12,heavy_tailed,26.93607875992425,0.0897869291997475,0.14311369554251918,0.28637409594502655,0.29606254495078804,4.440892098500626e-16,0.07253333333333332,0.13992394636707384,0.36666666666666664,0.38666666666666666,301.0
Stationary pretrained,50,21160752,mixed,12,heavy_tailed,27.09679049821922,0.09032263499406407,0.18936233790514706,0.27859097945407246,0.2691864590820373,5.551115123125783e-16,0.07963333333333333,0.15391889901283698,0.3566666666666667,0.41333333333333333,301.0
Stationary pretrained,50,21160753,mixed,12,heavy_tailed,27.74469824772998,0.09248232749243326,0.2388547259525838,0.27254765973064127,0.25847290783309446,4.440892098500626e-16,0.07193333333333334,0.1380015545799224,0.39,0.37666666666666665,301.0
Stationary pretrained,50,21160754,mixed,12,heavy_tailed,24.73067849901893,0.08243559499672976,0.1730893406317384,0.2705589278774456,0.2599555543862523,4.440892098500626e-16,0.07656666666666666,0.14687076549260206,0.43,0.42333333333333334,301.0
Stationary pretrained,50,21160755,mixed,12,heavy_tailed,29.68365289182652,0.09894550963942172,0.18971879694469962,0.30391287366221165,0.2879735924483205,4.440892098500626e-16,0.08850000000000001,0.17016238668429987,0.32,0.4633333333333333,301.0
Stationary pretrained,50,21160756,mixed,12,heavy_tailed,23.27572704253173,0.0775857568084391,0.1291635554231529,0.2608559926587334,0.2554645428631585,4.440892098500626e-16,0.07466666666666666,0.1373267693279022,0.34,0.3933333333333333,301.0
Stationary pretrained,100,21160727,mixed,12,heavy_tailed,19.851526180652584,0.06617175393550861,0.07697939945436542,0.24876864618576947,0.25686965243573096,4.440892098500626e-16,0.07436666666666668,0.14376787138369926,0.31666666666666665,0.43,301.0
Stationary pretrained,100,21160728,mixed,12,heavy_tailed,23.68796065414015,0.07895986884713382,0.17712776275678016,0.25875567827070933,0.2633813196377269,4.440892098500626e-16,0.06413333333333333,0.12520803623812593,0.35333333333333333,0.36333333333333334,301.0
Stationary pretrained,100,21160729,mixed,12,heavy_tailed,14.171445142643396,0.04723815047547799,0.10351086171427394,0.20635220939563637,0.22315086568653345,4.440892098500626e-16,0.05466666666666666,0.10202232119184394,0.2866666666666667,0.49666666666666665,301.0
Stationary pretrained,100,21160730,mixed,12,heavy_tailed,28.985010081549525,0.09661670027183175,0.12482732442744975,0.3042079857375067,0.3189105507762232,5.551115123125783e-16,0.07366666666666667,0.14203531568040428,0.5033333333333333,0.27666666666666667,301.0
Stationary pretrained,100,21160731,mixed,12,heavy_tailed,20.892754901455078,0.0696425163381836,0.09889936608881607,0.2519449038928117,0.23732336818325545,4.440892098500626e-16,0.06960000000000001,0.1347430571637127,0.38666666666666666,0.4266666666666667,301.0
Stationary pretrained,100,21160732,mixed,12,heavy_tailed,25.329389919606886,0.08443129973202296,0.1692420104285772,0.2762508638082459,0.31022401235730684,4.440892098500626e-16,0.0672,0.13055031555110344,0.4066666666666667,0.37666666666666665,301.0
Stationary pretrained,100,21160733,mixed,12,heavy_tailed,17.684344218022495,0.05894781406007499,0.08715015489512902,0.2301936875930075,0.22519127596594551,4.440892098500626e-16,0.06770000000000001,0.13141800566501682,0.2966666666666667,0.47333333333333333,301.0
Stationary pretrained,100,21160734,mixed,12,heavy_tailed,22.210676541565896,0.07403558847188632,0.07857739952627835,0.2635560255972073,0.28247795054568614,4.440892098500626e-16,0.0704,0.13474318319651357,0.41333333333333333,0.33666666666666667,301.0
Stationary pretrained,100,21160735,mixed,12,heavy_tailed,27.125174162936993,0.09041724720978998,0.15505428558930304,0.28922531425984027,0.277555048337527,4.440892098500626e-16,0.07790000000000001,0.14669984205566222,0.43333333333333335,0.30333333333333334,301.0
Stationary pretrained,100,21160736,mixed,12,heavy_tailed,17.43700347849894,0.0581233449283298,0.1293671386407544,0.22699834397004706,0.19754718410022953,5.551115123125783e-16,0.05963333333333334,0.11681762272974847,0.31,0.48333333333333334,301.0
Stationary pretrained,100,21160737,mixed,12,heavy_tailed,19.447090872841457,0.06482363624280486,0.10475399552474807,0.24017753273126558,0.24786983426037795,4.440892098500626e-16,0.06866666666666667,0.13395285220992922,0.35333333333333333,0.39666666666666667,301.0
Stationary pretrained,100,21160738,mixed,12,heavy_tailed,18.7997151305388,0.062665717101796,0.18626386784090734,0.2159251136746812,0.19177614624316855,4.440892098500626e-16,0.05773333333333333,0.11089287407284396,0.38666666666666666,0.37666666666666665,301.0
Stationary pretrained,100,21160739,mixed,12,heavy_tailed,19.48885194183294,0.0649628398061098,0.11810722085484358,0.23241744685491894,0.24416106056823333,5.551115123125783e-16,0.06423333333333334,0.12525332772361597,0.43666666666666665,0.3466666666666667,301.0
Stationary pretrained,100,21160740,mixed,12,heavy_tailed,22.504796135418953,0.07501598711806318,0.08313509786763101,0.2594941978760137,0.2847668009456995,4.440892098500626e-16,0.0725,0.14177263278599805,0.3466666666666667,0.4066666666666667,301.0
Stationary pretrained,100,21160741,mixed,12,heavy_tailed,23.52213674064356,0.07840712246881187,0.13627298267334656,0.26498837767943023,0.26583617878309646,4.440892098500626e-16,0.06556666666666666,0.12775787894693105,0.42,0.35,301.0
Stationary pretrained,100,21160742,mixed,12,heavy_tailed,24.65700628687813,0.08219002095626043,0.11287871793952002,0.27794086518036293,0.3269012157160366,4.440892098500626e-16,0.07436666666666668,0.1444133840821767,0.37,0.4,301.0
Stationary pretrained,100,21160743,mixed,12,heavy_tailed,19.00000525122311,0.06333335083741037,0.09919092052855003,0.23366501166082615,0.24304086698025396,4.440892098500626e-16,0.06330000000000001,0.12176604832342686,0.38,0.3933333333333333,301.0
Stationary pretrained,100,21160744,mixed,12,heavy_tailed,20.951105673794338,0.06983701891264779,0.1245320295486026,0.2502670233331343,0.24950137161677782,4.440892098500626e-16,0.06333333333333334,0.1244498937932142,0.37333333333333335,0.36333333333333334,301.0
Stationary pretrained,100,21160745,mixed,12,heavy_tailed,26.70082565194529,0.08900275217315097,0.1205098458531155,0.28595749328922154,0.28715522433161195,4.440892098500626e-16,0.0742,0.14320073149219803,0.39,0.36333333333333334,301.0
Stationary pretrained,100,21160746,mixed,12,heavy_tailed,24.332772410244253,0.08110924136748085,0.10589621891106414,0.27363299673460356,0.30790499990725323,4.440892098500626e-16,0.07333333333333333,0.14148861400061014,0.4066666666666667,0.3933333333333333,301.0
Stationary pretrained,100,21160747,mixed,12,heavy_tailed,22.65171602385781,0.07550572007952602,0.14722616072965872,0.26284235838410713,0.25081695851532865,4.440892098500626e-16,0.07043333333333335,0.1377596394192648,0.39666666666666667,0.35,301.0
Stationary pretrained,100,21160748,mixed,12,heavy_tailed,28.21364021870127,0.09404546739567089,0.18424915293513724,0.28908536500556714,0.33452983314608625,6.661338147750939e-16,0.07680000000000001,0.14992006349312192,0.45666666666666667,0.36666666666666664,301.0
Stationary pretrained,100,21160749,mixed,12,heavy_tailed,18.387867553449734,0.06129289184483245,0.07416372342193155,0.24163773217290066,0.23066985052478076,4.440892098500626e-16,0.06653333333333333,0.12999793410937172,0.3233333333333333,0.4166666666666667,301.0
Stationary pretrained,100,21160750,mixed,12,heavy_tailed,22.30441928830878,0.0743480642943626,0.14192882826265069,0.26113267595683726,0.2766131849291328,4.440892098500626e-16,0.06316666666666668,0.12263487100225895,0.37666666666666665,0.38333333333333336,301.0
Stationary pretrained,100,21160751,mixed,12,heavy_tailed,25.49440728087723,0.08498135760292409,0.13973646694011446,0.2771841645300231,0.26099985991694596,4.440892098500626e-16,0.06316666666666668,0.12478292347610581,0.3933333333333333,0.38333333333333336,301.0
Stationary pretrained,100,21160752,mixed,12,heavy_tailed,22.079342958762048,0.07359780986254016,0.16854708774977548,0.2529688292128318,0.2387555675381777,6.661338147750939e-16,0.0668,0.13036964781967683,0.31666666666666665,0.4066666666666667,301.0
Stationary pretrained,100,21160753,mixed,12,heavy_tailed,32.46058773741324,0.10820195912471081,0.255802868549175,0.298986892803579,0.3008497244497557,4.440892098500626e-16,0.06490000000000001,0.12411641222544707,0.3333333333333333,0.4266666666666667,301.0
Stationary pretrained,100,21160754,mixed,12,heavy_tailed,18.45509370960183,0.0615169790320061,0.09523747566295429,0.2355073554082167,0.2471695679042291,4.440892098500626e-16,0.06136666666666667,0.12048730687857002,0.31666666666666665,0.4033333333333333,301.0
Stationary pretrained,100,21160755,mixed,12,heavy_tailed,29.08387642566957,0.0969462547522319,0.19303686587907976,0.2870727164628405,0.27695816897121395,4.440892098500626e-16,0.07266666666666667,0.1407995019921465,0.3466666666666667,0.39,301.0
Stationary pretrained,100,21160756,mixed,12,heavy_tailed,23.1945409387126,0.07731513646237533,0.1407409577787047,0.2623819814830472,0.2541180029427945,4.440892098500626e-16,0.05836666666666666,0.11244696752899055,0.36,0.39,301.0
Stationary pretrained,200,21160727,mixed,12,heavy_tailed,25.684612970074795,0.08561537656691598,0.12118523074076666,0.2772652274255455,0.30130203887823265,4.440892098500626e-16,0.0519,0.10060639195631543,0.33666666666666667,0.37666666666666665,301.0
Stationary pretrained,200,21160728,mixed,12,heavy_tailed,31.248901133954234,0.10416300377984745,0.17870289231888165,0.3066819508564896,0.29455778399264626,4.440892098500626e-16,0.046900000000000004,0.09243512462905158,0.31333333333333335,0.37666666666666665,301.0
Stationary pretrained,200,21160729,mixed,12,heavy_tailed,21.995179103000023,0.07331726367666674,0.12618355383034052,0.24536368870252317,0.27118475387203056,4.440892098500626e-16,0.045066666666666665,0.08836692544692266,0.37666666666666665,0.38,301.0
Stationary pretrained,200,21160730,mixed,12,heavy_tailed,45.064292040336355,0.1502143068011212,0.12834830987031054,0.37933057732413955,0.44147375920697457,6.661338147750939e-16,0.0488,0.09541218433518375,0.2966666666666667,0.34,301.0
Stationary pretrained,200,21160731,mixed,12,heavy_tailed,19.001228328394895,0.06333742776131632,0.0885700003114098,0.24385827948561503,0.2787699925589461,4.440892098500626e-16,0.04943333333333333,0.09601897483482867,0.3,0.44,301.0
Stationary pretrained,200,21160732,mixed,12,heavy_tailed,31.551220406579397,0.10517073468859799,0.11535225586956083,0.3077277212065286,0.31276367712397607,4.440892098500626e-16,0.04883333333333333,0.09506695346272198,0.31333333333333335,0.3933333333333333,301.0
Stationary pretrained,200,21160733,mixed,12,heavy_tailed,41.136033573555174,0.13712011191185058,0.1342821269442992,0.3631172473354263,0.3679157311645101,6.661338147750939e-16,0.051866666666666665,0.10186743003015106,0.31,0.34,301.0
Stationary pretrained,200,21160734,mixed,12,heavy_tailed,24.579333916027693,0.08193111305342564,0.11701324826056789,0.27186839582109446,0.27577344073336807,4.440892098500626e-16,0.04853333333333334,0.09572680875664752,0.32,0.4066666666666667,301.0
Stationary pretrained,200,21160735,mixed,12,heavy_tailed,26.37693814068654,0.0879231271356218,0.15629438400044576,0.28570475312406785,0.2875474811043487,6.661338147750939e-16,0.0508,0.0997611227825511,0.30666666666666664,0.38,301.0
Stationary pretrained,200,21160736,mixed,12,heavy_tailed,18.435182154485766,0.06145060718161922,0.08546071970214283,0.2372524015879878,0.23779325256457842,4.440892098500626e-16,0.0477,0.09358064551957436,0.29,0.39666666666666667,301.0
Stationary pretrained,200,21160737,mixed,12,heavy_tailed,30.658616026898493,0.1021953867563283,0.24147938845411512,0.30110106179126594,0.29714792232996795,4.440892098500626e-16,0.06343333333333334,0.12222480786140627,0.28,0.41333333333333333,301.0
Stationary pretrained,200,21160738,mixed,12,heavy_tailed,22.871059212986832,0.07623686404328944,0.18724016941844826,0.24786782252271644,0.2243255605990259,4.440892098500626e-16,0.04556666666666666,0.08926984371705947,0.37666666666666665,0.41333333333333333,301.0
Stationary pretrained,200,21160739,mixed,12,heavy_tailed,33.064445243236676,0.11021481747745558,0.2531317980460807,0.2907445464887258,0.2852706185591806,4.440892098500626e-16,0.043333333333333335,0.08475836233994431,0.44333333333333336,0.36333333333333334,301.0
Stationary pretrained,200,21160740,mixed,12,heavy_tailed,14.792047842795018,0.049306826142650056,0.046175118398985436,0.2141755362223236,0.20255450658962298,4.440892098500626e-16,0.0416,0.08081831710578519,0.38333333333333336,0.37666666666666665,301.0
Stationary pretrained,200,21160741,mixed,12,heavy_tailed,36.028628196615884,0.12009542732205294,0.10832741616254805,0.33426784356600475,0.3344740665516852,6.661338147750939e-16,0.04769999999999999,0.09204349785770402,0.24666666666666667,0.41333333333333333,301.0
Stationary pretrained,200,21160742,mixed,12,heavy_tailed,21.034523296832216,0.07011507765610739,0.1437452925120205,0.2529047230433336,0.2736292164527522,4.440892098500626e-16,0.04756666666666667,0.09274074853655292,0.25333333333333335,0.44333333333333336,301.0
Stationary pretrained,200,21160743,mixed,12,heavy_tailed,25.12691701654252,0.08375639005514174,0.22117676791172616,0.2569582551875305,0.2415247698214446,6.661338147750939e-16,0.04146666666666667,0.08019831159161786,0.32,0.39,301.0
Stationary pretrained,200,21160744,mixed,12,heavy_tailed,23.147536101560945,0.07715845367186981,0.10067730406636552,0.2674193524051583,0.28920234586309246,4.440892098500626e-16,0.04716666666666666,0.09081144929083522,0.31,0.39,301.0
Stationary pretrained,200,21160745,mixed,12,heavy_tailed,39.55485776241106,0.13184952587470353,0.1776916208631172,0.3515376161423736,0.3701737421384747,6.661338147750939e-16,0.050199999999999995,0.09785108001189294,0.2833333333333333,0.37666666666666665,301.0
Stationary pretrained,200,21160746,mixed,12,heavy_tailed,41.05937081500554,0.13686456938335181,0.16991223060796762,0.34983632370560025,0.3176195635366181,5.551115123125783e-16,0.048266666666666666,0.09427237215040951,0.30666666666666664,0.38333333333333336,301.0
Stationary pretrained,200,21160747,mixed,12,heavy_tailed,35.106635860131355,0.11702211953377119,0.22438935874366955,0.3293667427577008,0.321913256054276,6.661338147750939e-16,0.05513333333333333,0.10933246885435348,0.3233333333333333,0.3566666666666667,301.0
Stationary pretrained,200,21160748,mixed,12,heavy_tailed,27.630020799731227,0.09210006933243742,0.09321205234531364,0.2869884639646693,0.29831808779816565,5.551115123125783e-16,0.04753333333333334,0.09264201698439721,0.31333333333333335,0.41,301.0
Stationary pretrained,200,21160749,mixed,12,heavy_tailed,36.572536692450846,0.12190845564150282,0.19573098721851573,0.33883499325451966,0.35577537320828573,5.551115123125783e-16,0.05536666666666667,0.10792578282097838,0.2733333333333333,0.37666666666666665,301.0
Stationary pretrained,200,21160750,mixed,12,heavy_tailed,29.648063875125523,0.09882687958375175,0.20193159621535495,0.29726174378764125,0.2668511750319945,4.440892098500626e-16,0.0516,0.10461405066402053,0.22333333333333333,0.5333333333333333,301.0
Stationary pretrained,200,21160751,mixed,12,heavy_tailed,30.883940623887327,0.10294646874629108,0.2191148105721654,0.3030830647871688,0.30644002678585525,5.551115123125783e-16,0.047999999999999994,0.09412451313076947,0.3,0.4033333333333333,301.0
Stationary pretrained,200,21160752,mixed,12,heavy_tailed,26.109083407362156,0.08703027802454052,0.19001729764614037,0.2703487583359954,0.28829556124756195,4.440892098500626e-16,0.04493333333333333,0.08740051304261799,0.33,0.43333333333333335,301.0
Stationary pretrained,200,21160753,mixed,12,heavy_tailed,30.379074466101812,0.10126358155367271,0.2287599540894676,0.29707136201383527,0.2948418730222783,5.551115123125783e-16,0.0509,0.09846006180519515,0.2733333333333333,0.45,301.0
Stationary pretrained,200,21160754,mixed,12,heavy_tailed,33.99880508873257,0.11332935029577522,0.13439677627789387,0.33272623939005813,0.325497526237806,4.440892098500626e-16,0.05366666666666667,0.10402354727176262,0.3233333333333333,0.36333333333333334,301.0
Stationary pretrained,200,21160755,mixed,12,heavy_tailed,27.62591799601123,0.09208639332003743,0.1913885032335897,0.28732238424507417,0.26413140493527926,5.551115123125783e-16,0.054033333333333336,0.1053916579636883,0.31666666666666665,0.36333333333333334,301.0
Stationary pretrained,200,21160756,mixed,12,heavy_tailed,36.72165973662218,0.12240553245540726,0.11329345024421232,0.3361882411175593,0.34260657608484885,6.661338147750939e-16,0.053399999999999996,0.10257409462143824,0.25,0.43,301.0
No pretraining,0,21160727,mixed,12,heavy_tailed,39.058212854867826,0.1301940428495594,0.16417761933429645,0.35723931573686374,0.36607422083630237,4.440892098500626e-16,0.02,0.03995280196269353,1.0,0.0,301.0
No pretraining,0,21160728,mixed,12,heavy_tailed,37.14992401898518,0.12383308006328395,0.24396454991854677,0.34024441623188734,0.3231498109139207,4.440892098500626e-16,0.02,0.039977777370562136,1.0,0.0,301.0
No pretraining,0,21160729,mixed,12,heavy_tailed,26.543677130495986,0.08847892376831995,0.14608684033458777,0.2901866996515132,0.2849470429380028,4.440892098500626e-16,0.02,0.03995326827516086,1.0,0.0,301.0
No pretraining,0,21160730,mixed,12,heavy_tailed,34.973446519119804,0.11657815506373267,0.14080118541482273,0.3390086898998474,0.35522156081884465,4.440892098500626e-16,0.02,0.03997777664040526,1.0,0.0,301.0
No pretraining,0,21160731,mixed,12,heavy_tailed,32.39012448782973,0.1079670816260991,0.20030602501444086,0.3191661542443526,0.32347973288628185,4.440892098500626e-16,0.02,0.03997777786230046,1.0,0.0,301.0
No pretraining,0,21160732,mixed,12,heavy_tailed,33.540241847385474,0.11180080615795158,0.18315935131871663,0.32632715679358065,0.34939169723528823,4.440892098500626e-16,0.02,0.03997777701045075,1.0,0.0,301.0
No pretraining,0,21160733,mixed,12,heavy_tailed,34.745455111079394,0.11581818370359798,0.14269315231081414,0.33499517821787694,0.3504837002224499,4.440892098500626e-16,0.02,0.039977776747196936,1.0,0.0,301.0
No pretraining,0,21160734,mixed,12,heavy_tailed,42.76664818726475,0.14255549395754916,0.3134048061184234,0.35756332203742774,0.3703335674178926,4.440892098500626e-16,0.02,0.03997777637951851,1.0,0.0,301.0
No pretraining,0,21160735,mixed,12,heavy_tailed,30.40263659699253,0.1013421219899751,0.21094946522498734,0.30460084377907076,0.28797768637384813,4.440892098500626e-16,0.02,0.03997777682542799,1.0,0.0,301.0
No pretraining,0,21160736,mixed,12,heavy_tailed,33.26468852203466,0.11088229507344886,0.13960827496604736,0.3231778186660828,0.33756493859883197,4.440892098500626e-16,0.02,0.039977776702182964,1.0,0.0,301.0
No pretraining,0,21160737,mixed,12,heavy_tailed,32.104705753215164,0.10701568584405055,0.18956079300964745,0.3180068083708516,0.2778081270829508,4.440892098500626e-16,0.02,0.039977776580800595,1.0,0.0,301.0
No pretraining,0,21160738,mixed,12,heavy_tailed,30.278414074722424,0.1009280469157414,0.18224177232952551,0.3030223397510236,0.30995087649299335,4.440892098500626e-16,0.02,0.039977777209753776,1.0,0.0,301.0
No pretraining,0,21160739,mixed,12,heavy_tailed,30.688642265672176,0.10229547421890725,0.22359686152778482,0.293136981335254,0.3130364177901362,4.440892098500626e-16,0.02,0.03994576631734768,1.0,0.0,301.0
No pretraining,0,21160740,mixed,12,heavy_tailed,31.03018671907254,0.10343395573024179,0.16448007511335938,0.31086691305206055,0.3254030471065848,4.440892098500626e-16,0.02,0.03997777752795567,1.0,0.0,301.0
No pretraining,0,21160741,mixed,12,heavy_tailed,46.491533415900136,0.15497177805300044,0.24183254323360356,0.38642687627352623,0.39991026660457196,6.661338147750939e-16,0.02,0.039977777255078145,1.0,0.0,301.0
No pretraining,0,21160742,mixed,12,heavy_tailed,28.024233520734157,0.09341411173578053,0.13959012012679398,0.2979042972939764,0.31179413934671835,4.440892098500626e-16,0.02,0.03997777744724104,1.0,0.0,301.0
No pretraining,0,21160743,mixed,12,heavy_tailed,24.578049644397765,0.08192683214799255,0.1064874353123463,0.278706942363231,0.29669723090758715,4.440892098500626e-16,0.02,0.03997777688999971,1.0,0.0,301.0
No pretraining,0,21160744,mixed,12,heavy_tailed,43.69114023805171,0.14563713412683904,0.27175074692559087,0.3691667988422524,0.39802010463222787,4.440892098500626e-16,0.02,0.03993891664395657,1.0,0.0,301.0
No pretraining,0,21160745,mixed,12,heavy_tailed,27.082327953015778,0.09027442651005259,0.11368405363356074,0.29627739477495024,0.286261358400347,4.440892098500626e-16,0.02,0.0399777770899236,1.0,0.0,301.0
No pretraining,0,21160746,mixed,12,heavy_tailed,32.23972694163834,0.10746575647212779,0.134110122459688,0.3220412405528961,0.3314418973638128,4.440892098500626e-16,0.02,0.039977776724845156,1.0,0.0,301.0
No pretraining,0,21160747,mixed,12,heavy_tailed,26.849535819382975,0.08949845273127659,0.1868129556824752,0.2850338568169828,0.25724262458478375,4.440892098500626e-16,0.02,0.039945410966562726,1.0,0.0,301.0
No pretraining,0,21160748,mixed,12,heavy_tailed,31.75785830481132,0.1058595276827044,0.13890320879648405,0.31196840952498084,0.3016448956978331,4.440892098500626e-16,0.02,0.039949321503130096,1.0,0.0,301.0
No pretraining,0,21160749,mixed,12,heavy_tailed,52.40014094003759,0.17466713646679197,0.16752236052509772,0.4145706113171885,0.4143342071512553,4.440892098500626e-16,0.02,0.03997777676271892,1.0,0.0,301.0
No pretraining,0,21160750,mixed,12,heavy_tailed,40.71916111439407,0.13573053704798024,0.21457311259199752,0.3585040882692278,0.37063019367453925,4.440892098500626e-16,0.02,0.039977778011001636,1.0,0.0,301.0
No pretraining,0,21160751,mixed,12,heavy_tailed,34.27321218333584,0.11424404061111948,0.17729545415883627,0.3268359477834652,0.35647683349856496,4.440892098500626e-16,0.02,0.0399777770070359,1.0,0.0,301.0
No pretraining,0,21160752,mixed,12,heavy_tailed,27.370861454349217,0.09123620484783072,0.1331608744581097,0.29440304978125664,0.3037449627777232,4.440892098500626e-16,0.02,0.03995464375814966,1.0,0.0,301.0
No pretraining,0,21160753,mixed,12,heavy_tailed,33.19458858852737,0.11064862862842456,0.2325417678607028,0.3179850802407351,0.3059801979670177,4.440892098500626e-16,0.02,0.03994925147941103,1.0,0.0,301.0
No pretraining,0,21160754,mixed,12,heavy_tailed,28.91796823389744,0.0963932274463248,0.13776723847122446,0.3043646787223724,0.29379217027248855,4.440892098500626e-16,0.02,0.039977777310957516,1.0,0.0,301.0
No pretraining,0,21160755,mixed,12,heavy_tailed,28.891902833945217,0.0963063427798174,0.1385268909611252,0.30178753573597966,0.3060621731213724,4.440892098500626e-16,0.02,0.0399777770905445,1.0,0.0,301.0
No pretraining,0,21160756,mixed,12,heavy_tailed,28.975455533618153,0.09658485177872718,0.1342518834158986,0.30181246830386627,0.3207891545955739,4.440892098500626e-16,0.02,0.03995851902912061,1.0,0.0,301.0
No pretraining,10,21160727,mixed,12,heavy_tailed,54.55929686149564,0.18186432287165213,0.1600802049811766,0.4201319034665813,0.43895587672245623,8.881784197001252e-16,0.13276666666666667,0.2468077124771377,0.23,0.5833333333333334,301.0
No pretraining,10,21160728,mixed,12,heavy_tailed,64.69190243885554,0.21563967479618512,0.3020649755175441,0.44829633955850645,0.3880726404598537,6.661338147750939e-16,0.0908,0.17100335988043053,0.22,0.51,301.0
No pretraining,10,21160729,mixed,12,heavy_tailed,52.95539261977689,0.1765179753992563,0.3780419090370841,0.38416503500751403,0.4472968679183407,4.440892098500626e-16,0.0864,0.16406467849789685,0.32,0.49333333333333335,301.0
No pretraining,10,21160730,mixed,12,heavy_tailed,69.36220795529391,0.2312073598509797,0.21910283140360826,0.47037187626319565,0.4806061932465104,6.661338147750939e-16,0.09286666666666667,0.17263997923195282,0.16,0.6133333333333333,301.0
No pretraining,10,21160731,mixed,12,heavy_tailed,52.74432221874437,0.17581440739581458,0.22821844683589776,0.38860218547043346,0.42619244129320677,8.881784197001252e-16,0.09220000000000002,0.17473094620755977,0.29,0.5066666666666667,301.0
No pretraining,10,21160732,mixed,12,heavy_tailed,69.74501211231663,0.2324833737077221,0.2215640196517027,0.47016296020728343,0.5100420473447655,6.661338147750939e-16,0.13933333333333334,0.25825439261032607,0.19666666666666666,0.5766666666666667,301.0
No pretraining,10,21160733,mixed,12,heavy_tailed,59.30702843701265,0.19769009479004215,0.32109538365930057,0.4277470030686019,0.4320235052743454,5.551115123125783e-16,0.11590000000000002,0.21505037515244355,0.25333333333333335,0.5366666666666666,301.0
No pretraining,10,21160734,mixed,12,heavy_tailed,69.27903457417209,0.2309301152472403,0.4482124681418619,0.44686362303421817,0.43770630701296226,4.440892098500626e-16,0.09430000000000002,0.1750463217316902,0.25333333333333335,0.5133333333333333,301.0
No pretraining,10,21160735,mixed,12,heavy_tailed,76.84189698102854,0.25613965660342847,0.16535481905572533,0.4854663615065116,0.4583140326134412,6.661338147750939e-16,0.09546666666666669,0.1805037630382906,0.14333333333333334,0.6733333333333333,301.0
No pretraining,10,21160736,mixed,12,heavy_tailed,94.08574955775761,0.31361916519252536,0.5908453090390832,0.5137825065526362,0.5196953698554586,6.661338147750939e-16,0.08116666666666666,0.14986757255928837,0.32,0.4166666666666667,301.0
No pretraining,10,21160737,mixed,12,heavy_tailed,42.53967979874366,0.14179893266247887,0.15829498061137673,0.36726388619278305,0.35003109079751826,4.440892098500626e-16,0.10983333333333334,0.2078044701930174,0.26666666666666666,0.5266666666666666,301.0
No pretraining,10,21160738,mixed,12,heavy_tailed,40.310028735616896,0.1343667624520563,0.2962164411557853,0.3371848144815697,0.2763857325039636,5.551115123125783e-16,0.09236666666666667,0.17528015975100883,0.30333333333333334,0.45,301.0
No pretraining,10,21160739,mixed,12,heavy_tailed,41.147925453647666,0.1371597515121589,0.31435413722014965,0.3308440121669248,0.29532977365876456,4.440892098500626e-16,0.08483333333333334,0.1613330725492004,0.43666666666666665,0.39666666666666667,301.0
No pretraining,10,21160740,mixed,12,heavy_tailed,86.54204012237015,0.28847346707456717,0.2218658631194385,0.49795125251288064,0.5926835669237223,5.551115123125783e-16,0.09026666666666668,0.16288768230799616,0.3,0.44666666666666666,301.0
No pretraining,10,21160741,mixed,12,heavy_tailed,50.55681010976353,0.16852270036587844,0.25755926624826464,0.3938358857536617,0.3718716857097078,6.661338147750939e-16,0.09570000000000002,0.1801993324939838,0.23333333333333334,0.5566666666666666,301.0
No pretraining,10,21160742,mixed,12,heavy_tailed,103.30032590755295,0.34433441969184314,0.34745439866611766,0.5679869699525277,0.5923415427105785,8.881784197001252e-16,0.10136666666666666,0.19304221519873002,0.20333333333333334,0.5833333333333334,301.0
No pretraining,10,21160743,mixed,12,heavy_tailed,30.34876287567554,0.10116254291891846,0.19705404600564255,0.294293078275298,0.3100240313189083,4.440892098500626e-16,0.09310000000000002,0.17777928051766467,0.43,0.4633333333333333,301.0
No pretraining,10,21160744,mixed,12,heavy_tailed,64.7293321033982,0.2157644403446607,0.45072283149103465,0.44009558928327036,0.45080406732910916,1.1102230246251565e-15,0.09809999999999999,0.1748358946419701,0.21666666666666667,0.5566666666666666,301.0
